level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
1	2	30539100.428	30539119.111	31756273.187	#ff0071	1.0	update_ranks [primary] <31>						3440
1	2	31907120.713	31907166.099	32890994.813	#ff0038	1.0	final_ranks [primary] <48>						3446
1	2	33010390.36	33010395.901	34273500.566	#ff0071	1.0	update_ranks [primary] <78>						3458
1	1	34330257.83	34330257.83	34330291.946	#FFC0CB	1.0	ProfTask <81>						5288
1	2	34330256.885	34330297.42	35311952.777	#ff0038	1.0	final_ranks [primary] <97>						3462
1	2	35447678.401	35447686.701	36729912.354	#ff0071	1.0	update_ranks [primary] <127>						3476
1	2	36729972.004	36729976.826	37714838.242	#ff0038	1.0	final_ranks [primary] <137>						3478
1	2	37836532.541	37836539.059	39062471.75	#ff0071	1.0	update_ranks [primary] <170>						3487
1	2	39155925.358	39155963.924	40134963.189	#ff0038	1.0	final_ranks [primary] <185>						3493
1	2	40135025.245	40135025.245	40135028.809	#FFC0CB	1.0	ProfTask <185>						5290
1	2	40149573.802	40149573.802	40149579.337	#FFC0CB	1.0	ProfTask <183>						5292
1	2	40246627.901	40246633.011	41318747.135	#ff0071	1.0	update_ranks [primary] <214>						3501
1	2	41566885.898	41566914.396	42565158.697	#ff0038	1.0	final_ranks [primary] <233>						3511
1	2	42682651.038	42682672.537	43796733.244	#ff0071	1.0	update_ranks [primary] <262>						3521
1	2	43989930.617	43989980.636	44981613.77	#ff0038	1.0	final_ranks [primary] <278>						3530
1	2	45031658.511	45031664.036	46107690.951	#ff0071	1.0	update_ranks [primary] <306>						3535
1	2	46112949.927	46112949.927	46112953.453	#FFC0CB	1.0	ProfTask <301>						5294
1	2	46145356.281	46145356.281	46145358.873	#FFC0CB	1.0	ProfTask <309>						5296
1	2	46400174.916	46400247.745	47387417.455	#ff0038	1.0	final_ranks [primary] <327>						3549
