level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
8			30482876.037	30503551.622	#ff0071	1.0	Fill	25					3595
7			30483614.995	30518129.001	#ff0071	1.0	Fill	29					4376
6			30484502.568	30524443.586	#ff0071	1.0	Fill	30					3596
5			30485162.28	30539058.067	#ff0071	1.0	Fill	31					3597
4			30485885.473	30545453.796	#ff0071	1.0	Fill	32					3598
3			30486798.231	30559928.007	#ff0071	1.0	Fill	33					3599
2			30487606.495	30566458.925	#ff0071	1.0	Fill	34					3600
1			30488719.749	30581961.1	#ff0071	1.0	Fill	35					3601
8			32958098.521	32981334.968	#ff0071	1.0	Fill	74					3602
7			32958368.968	32982057.832	#ff0071	1.0	Fill	75					3603
6			32958622.811	32995787.719	#ff0071	1.0	Fill	76					3604
5			32958863.457	32996572.83	#ff0071	1.0	Fill	77					3605
4			32959108.641	33010372.562	#ff0071	1.0	Fill	78					3606
3			32959353.001	33011162.289	#ff0071	1.0	Fill	79					3607
2			32959599.833	33025076.407	#ff0071	1.0	Fill	80					3608
1			32959849.981	33025909.137	#ff0071	1.0	Fill	81					3609
8			35381650.317	35403801.06	#ff0071	1.0	Fill	120					3610
7			35381930.272	35404151.625	#ff0071	1.0	Fill	121					3611
6			35382187.888	35418287.923	#ff0071	1.0	Fill	122					3612
5			35382452.451	35418652.457	#ff0071	1.0	Fill	123					3613
4			35382717.465	35432894.401	#ff0071	1.0	Fill	124					3614
3			35382971.7	35433201.057	#ff0071	1.0	Fill	125					3615
2			35383212.581	35447314.089	#ff0071	1.0	Fill	126					3616
1			35383456.375	35447666.641	#ff0071	1.0	Fill	127					3617
8			37784812.962	37807287.258	#ff0071	1.0	Fill	163					3618
7			37785074.268	37807665.473	#ff0071	1.0	Fill	167					3619
6			37785310.937	37821916.13	#ff0071	1.0	Fill	168					3620
5			37785545.799	37822262.401	#ff0071	1.0	Fill	169					3621
4			37785786.773	37836516.583	#ff0071	1.0	Fill	170					3622
3			37786015.946	37836846.084	#ff0071	1.0	Fill	171					3623
2			37786250.397	37850971.267	#ff0071	1.0	Fill	172					3624
1			37786482.713	37851292.212	#ff0071	1.0	Fill	173					3625
8			40209373.201	40232043.621	#ff0071	1.0	Fill	212					3626
7			40209650.218	40232742.878	#ff0071	1.0	Fill	213					3627
6			40209900.184	40246607.019	#ff0071	1.0	Fill	214					3628
5			40210147.593	40247240.349	#ff0071	1.0	Fill	215					3629
4			40210402.187	40261286.583	#ff0071	1.0	Fill	216					3630
3			40210669.299	40262010.798	#ff0071	1.0	Fill	217					3631
2			40210933.991	40275822.073	#ff0071	1.0	Fill	218					3632
1			40211198.228	40276649.599	#ff0071	1.0	Fill	219					3633
8			42631377.335	42653950.812	#ff0071	1.0	Fill	256					3634
7			42631662.813	42654626.455	#ff0071	1.0	Fill	259					3635
6			42631901.948	42668338.358	#ff0071	1.0	Fill	260					3636
5			42632144.064	42669065.073	#ff0071	1.0	Fill	261					3637
4			42632379.412	42682633.151	#ff0071	1.0	Fill	262					3638
3			42632652.003	42683451.781	#ff0071	1.0	Fill	263					3639
2			42632908.65	42697568.426	#ff0071	1.0	Fill	264					3640
1			42633190.808	42698329.244	#ff0071	1.0	Fill	265					3641
8			44994435.955	45017263.75	#ff0071	1.0	Fill	301					3642
7			44994711.243	45017500.286	#ff0071	1.0	Fill	305					3643
6			44994967.776	45031638.82	#ff0071	1.0	Fill	306					3644
5			44995221.532	45032066.0	#ff0071	1.0	Fill	307					3645
4			44995460.438	45046454.098	#ff0071	1.0	Fill	308					3646
3			44995702.911	45046900.741	#ff0071	1.0	Fill	309					3647
2			44995935.311	45061289.407	#ff0071	1.0	Fill	310					3648
1			44996171.44	45061517.612	#ff0071	1.0	Fill	311					3649
