level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3			19756.567	19761.85	#d600ff	1.0	Equal Partition	3					4967
3			23649.383	23649.995	#d600ff	1.0	Equal Partition	8					4377
3			16686455.697	30239495.325	#00ff69	1.0	Partition by Image	5					4379
2			16686458.218	30229454.747	#00ff69	1.0	Partition by Image	6					4378
3			30350202.371	30362428.543	#00ff03	1.0	Intersection Reduction	1					4380
3			30479301.061	30497387.262	#00ff03	1.0	Intersection Reduction	1					3658
2			30482387.999	30482389.097	#ff0071	1.0	Difference	25					1270
2			30483383.08	30483383.757	#ff0071	1.0	Difference	29					1271
2			30483505.187	30483505.482	#ff0071	1.0	Intersection Reduction	29					1272
2			30483577.277	30483577.499	#ff0071	1.0	Intersection Reduction	29					1273
2			30484279.625	30484280.136	#ff0071	1.0	Difference	30					4381
2			30484365.963	30484366.234	#ff0071	1.0	Intersection Reduction	30					1274
2			30484390.787	30484391.014	#ff0071	1.0	Intersection Reduction	30					4382
2			30484446.661	30484446.877	#ff0071	1.0	Intersection Reduction	30					1275
2			30484470.038	30484470.208	#ff0071	1.0	Intersection Reduction	30					1276
2			30484902.758	30484903.204	#ff0071	1.0	Difference	31					1277
2			30484983.389	30484983.722	#ff0071	1.0	Intersection Reduction	31					4383
2			30485004.963	30485005.113	#ff0071	1.0	Intersection Reduction	31					5039
2			30485026.757	30485026.904	#ff0071	1.0	Intersection Reduction	31					1278
2			30485085.932	30485086.114	#ff0071	1.0	Intersection Reduction	31					4384
2			30485107.287	30485107.466	#ff0071	1.0	Intersection Reduction	31					5040
2			30485129.64	30485130.24	#ff0071	1.0	Intersection Reduction	31					1279
2			30485566.698	30485567.226	#ff0071	1.0	Difference	32					1280
2			30485655.182	30485655.417	#ff0071	1.0	Intersection Reduction	32					1281
2			30485677.803	30485677.944	#ff0071	1.0	Intersection Reduction	32					1282
2			30485699.992	30485700.329	#ff0071	1.0	Intersection Reduction	32					1283
2			30485722.763	30485722.932	#ff0071	1.0	Intersection Reduction	32					1284
2			30485784.408	30485784.588	#ff0071	1.0	Intersection Reduction	32					4385
2			30485806.735	30485806.882	#ff0071	1.0	Intersection Reduction	32					1285
2			30485832.671	30485832.828	#ff0071	1.0	Intersection Reduction	32					1286
2			30485854.66	30485854.803	#ff0071	1.0	Intersection Reduction	32					1287
2			30486282.06	30486282.92	#ff0071	1.0	Difference	33					1288
2			30486365.58	30486365.845	#ff0071	1.0	Intersection Reduction	33					1289
2			30486386.808	30486386.986	#ff0071	1.0	Intersection Reduction	33					5041
2			30486406.053	30486406.214	#ff0071	1.0	Intersection Reduction	33					4386
2			30486425.005	30486425.182	#ff0071	1.0	Intersection Reduction	33					5042
2			30486444.508	30486444.755	#ff0071	1.0	Intersection Reduction	33					1290
2			30486671.623	30486671.816	#ff0071	1.0	Intersection Reduction	33					1291
2			30486694.123	30486694.299	#ff0071	1.0	Intersection Reduction	33					1292
2			30486719.974	30486720.135	#ff0071	1.0	Intersection Reduction	33					1293
2			30486742.821	30486742.966	#ff0071	1.0	Intersection Reduction	33					1294
2			30486765.394	30486765.78	#ff0071	1.0	Intersection Reduction	33					1295
2			30487202.44	30487202.846	#ff0071	1.0	Difference	34					1296
2			30487284.03	30487284.252	#ff0071	1.0	Intersection Reduction	34					4387
2			30487305.179	30487305.348	#ff0071	1.0	Intersection Reduction	34					1297
2			30487329.45	30487329.623	#ff0071	1.0	Intersection Reduction	34					1298
2			30487352.236	30487352.381	#ff0071	1.0	Intersection Reduction	34					1299
2			30487374.772	30487374.92	#ff0071	1.0	Intersection Reduction	34					1300
2			30487398.108	30487398.477	#ff0071	1.0	Intersection Reduction	34					1301
2			30487458.215	30487458.395	#ff0071	1.0	Intersection Reduction	34					1302
2			30487480.575	30487480.715	#ff0071	1.0	Intersection Reduction	34					4388
2			30487505.354	30487505.546	#ff0071	1.0	Intersection Reduction	34					5043
2			30487526.976	30487527.322	#ff0071	1.0	Intersection Reduction	34					4389
2			30487548.681	30487548.923	#ff0071	1.0	Intersection Reduction	34					5044
2			30487570.57	30487570.712	#ff0071	1.0	Intersection Reduction	34					4390
