time	count
0.00	0.00
5042153.37	1.00
5042259.12	0.00
5043784.21	1.00
5043808.56	0.00
5044700.47	1.00
5044725.38	0.00
5046647.18	1.00
5046676.35	0.00
5052314.30	1.00
5052383.42	0.00
5053802.58	1.00
5053827.82	0.00
5054228.79	1.00
5054259.37	0.00
5054703.46	1.00
5054727.42	0.00
5055111.42	1.00
5055141.62	0.00
5057316.07	1.00
5057346.05	0.00
5058608.63	1.00
5058632.54	0.00
5058989.66	1.00
5059006.68	0.00
5059377.71	1.00
5059399.50	0.00
5059759.36	1.00
5059797.03	0.00
5061961.49	1.00
5062036.92	0.00
5063255.94	1.00
5063342.93	0.00
5063633.33	1.00
5063651.01	0.00
5064043.61	1.00
5064064.88	0.00
5064444.68	1.00
5064466.22	0.00
5069816.53	1.00
5069909.57	0.00
