level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
5	12	46287.07	46300.715	46497.93	#ff0008	1.0	Deferred Enqueue Task	1					61
5	11	46496.094	46525.422	46608.298	#fdff00	1.0	Scheduler	0					63
5	12	46605.32	46622.898	46939.884	#cdff00	1.0	Task Physical Dependence Analysis	1					633
5	12	46951.158	46951.158	46953.935	#FFC0CB	1.0	ProfTask <1>						862
5	12	48116.47	48173.159	48211.35	#0069ff	1.0	Logical Dependence Analysis	3					1353
5	11	48208.352	48269.59	48280.235	#333399	1.0	Deferred Ready Trigger	3					1620
5	12	48279.676	48287.565	48503.042	#00ff63	1.0	Operation Physical Dependence Analysis	3					1354
5	12	48480.321	48518.692	48525.152	#ff9b00	1.0	Tighten Index Space	3					1355
5	12	48480.704	48532.333	48533.022	#ff9b00	1.0	Tighten Index Space	3					1356
5	12	48480.822	48536.205	48536.855	#ff9b00	1.0	Tighten Index Space	3					1357
5	12	48480.945	48540.035	48540.695	#ff9b00	1.0	Tighten Index Space	3					1358
5	11	48284.484	48551.14	48800.99	#0069ff	1.0	Logical Dependence Analysis	4					64
5	12	48725.267	48817.472	48827.631	#333399	1.0	Deferred Ready Trigger	4					65
5	12	48826.625	48837.009	48846.14	#fdff00	1.0	Scheduler	0					66
5	11	48816.625	48854.229	48909.333	#0069ff	1.0	Logical Dependence Analysis	7					67
5	12	48468.649	48920.652	48926.271	#d0ff00	1.0	Prepipeline Stage	5					68
5	10	48940.966	48940.966	49501.157	#cdff00	1.0	Task Physical Dependence Analysis	4					1359
5	10	49501.157	49501.157	49524.276	#cdff00	0.15	Task Physical Dependence Analysis (waiting)	4					1359
5	10	49524.276	49524.276	49529.56	#cdff00	0.45	Task Physical Dependence Analysis (ready)	4					1359
5	10	49529.56	49529.56	49679.489	#cdff00	1.0	Task Physical Dependence Analysis	4					1359
5	10	49679.489	49679.489	49681.732	#cdff00	0.15	Task Physical Dependence Analysis (waiting)	4					1359
5	10	49681.732	49681.732	49686.388	#cdff00	0.45	Task Physical Dependence Analysis (ready)	4					1359
5	10	49686.388	49686.388	50061.329	#cdff00	1.0	Task Physical Dependence Analysis	4					1359
4	12	49083.047	49083.047	49705.74	#bb00ff	1.0	Mapper Call map_task for 4	4					859
5	12	50012.987	50072.97	50086.055	#333399	1.0	Deferred Ready Trigger	5					1360
5	11	50085.582	50095.782	50387.733	#00ff63	1.0	Operation Physical Dependence Analysis	5					1361
5	12	50380.252	50407.184	50414.223	#333399	1.0	Deferred Ready Trigger	6					1362
5	11	50413.658	50423.666	50503.048	#00ff63	1.0	Operation Physical Dependence Analysis	6					1363
5	11	50499.563	50511.13	50513.238	#333399	1.0	Deferred Ready Trigger	7					1364
5	11	50499.563	50522.896	50526.225	#333399	1.0	Deferred Ready Trigger	8					1365
5	12	50499.563	50544.714	50569.811	#333399	1.0	Deferred Ready Trigger	9					1366
5	10	50512.961	50577.042	50631.518	#00ff63	1.0	Operation Physical Dependence Analysis	7					1367
5	12	50629.078	50638.793	50640.209	#ff9b00	1.0	Tighten Index Space	7					1368
5	12	50629.224	50648.657	50649.479	#ff9b00	1.0	Tighten Index Space	7					1621
5	12	50629.323	50654.853	50655.268	#ff9b00	1.0	Tighten Index Space	7					1369
5	12	50629.443	50659.599	50660.901	#ff9b00	1.0	Tighten Index Space	7					1370
5	9	50526.004	50667.425	50710.319	#00ff63	1.0	Operation Physical Dependence Analysis	8					1371
5	12	50709.246	50717.727	50718.293	#ff9b00	1.0	Tighten Index Space	8					1372
5	12	50709.385	50726.812	50727.952	#ff9b00	1.0	Tighten Index Space	8					1373
5	12	50709.481	50735.392	50736.056	#ff9b00	1.0	Tighten Index Space	8					1622
5	12	50709.581	50741.29	50742.06	#ff9b00	1.0	Tighten Index Space	8					1374
5	11	50569.481	50753.597	50794.276	#00ff63	1.0	Operation Physical Dependence Analysis	9					1375
5	12	50782.542	50802.416	50808.608	#333399	1.0	Deferred Ready Trigger	10					1376
5	12	50807.94	50817.203	50824.603	#00ff63	1.0	Operation Physical Dependence Analysis	10					634
5	12	50832.456	50832.456	50833.964	#FFC0CB	1.0	ProfTask <10>						864
5	12	334355.422	334429.621	334693.242	#006600	1.0	Post-Task Execution	4					1936
5	12	407314.303	407314.303	407315.979	#FFC0CB	1.0	ProfTask <5>						866
5	12	407324.35	407324.35	407375.748	#006cff	1.0	Disjointness Test	1					1944
