time	count
0.00	0.00
46300.71	1.00
46497.93	0.00
46525.42	1.00
46608.30	0.00
46622.90	1.00
46939.88	0.00
46951.16	1.00
46953.93	0.00
48173.16	1.00
48211.35	0.00
48269.59	1.00
48280.24	0.00
48287.57	1.00
48503.04	0.00
48518.69	1.00
48525.15	0.00
48532.33	1.00
48533.02	0.00
48536.21	1.00
48536.86	0.00
48540.04	1.00
48540.69	0.00
48551.14	1.00
48800.99	0.00
48817.47	1.00
48827.63	0.00
48837.01	1.00
48846.14	0.00
48854.23	1.00
48909.33	0.00
48920.65	1.00
48926.27	0.00
48940.97	1.00
50061.33	0.00
50072.97	1.00
50086.06	0.00
50095.78	1.00
50387.73	0.00
50407.18	1.00
50414.22	0.00
50423.67	1.00
50503.05	0.00
50511.13	1.00
50513.24	0.00
50522.90	1.00
50526.22	0.00
50544.71	1.00
50569.81	0.00
50577.04	1.00
50631.52	0.00
50638.79	1.00
50640.21	0.00
50648.66	1.00
50649.48	0.00
50654.85	1.00
50655.27	0.00
50659.60	1.00
50660.90	0.00
50667.43	1.00
50710.32	0.00
50717.73	1.00
50718.29	0.00
50726.81	1.00
50727.95	0.00
50735.39	1.00
50736.06	0.00
50741.29	1.00
50742.06	0.00
50753.60	1.00
50794.28	0.00
50802.42	1.00
50808.61	0.00
50817.20	1.00
50824.60	0.00
50832.46	1.00
50833.96	0.00
334429.62	1.00
334693.24	0.00
407314.30	1.00
407315.98	0.00
407324.35	1.00
407375.75	0.00
407387.08	1.00
408010.05	0.00
408035.69	1.00
408668.39	0.00
408680.32	1.00
408998.84	0.00
409012.99	1.00
409331.26	0.00
409343.04	1.00
409425.98	0.00
409446.59	1.00
409458.80	0.00
409470.15	1.00
410059.49	0.00
410072.94	1.00
410658.31	0.00
410671.22	1.00
410974.96	0.00
410986.59	1.00
411309.63	0.00
411322.37	1.00
411365.10	0.00
411376.36	1.00
411398.85	0.00
411416.12	1.00
411439.20	0.00
411452.81	1.00
411454.89	0.00
411477.56	1.00
411493.54	0.00
411506.21	1.00
411508.65	0.00
411520.40	1.00
411539.92	0.00
411551.97	1.00
411593.67	0.00
411608.40	1.00
411616.97	0.00
411627.90	1.00
411640.08	0.00
411653.22	1.00
411694.40	0.00
411740.89	1.00
411744.17	0.00
411748.72	1.00
411776.96	0.00
411805.58	1.00
411828.22	0.00
411839.15	1.00
411856.77	0.00
411870.66	1.00
411881.36	0.00
411892.90	1.00
411894.12	0.00
411905.61	1.00
411909.72	0.00
411918.73	1.00
411932.21	0.00
411943.60	1.00
411976.29	0.00
411999.50	1.00
412008.59	0.00
412020.92	1.00
412028.51	0.00
412041.35	1.00
412139.04	0.00
412152.47	1.00
412155.63	0.00
412166.61	1.00
412297.96	0.00
412310.28	1.00
412313.95	0.00
412330.54	1.00
412336.33	0.00
412352.63	1.00
412487.82	0.00
412500.77	1.00
412506.40	0.00
412517.55	1.00
412524.16	0.00
412535.24	1.00
412542.10	0.00
412554.07	1.00
412560.17	0.00
412571.68	1.00
412599.44	0.00
412609.73	1.00
412679.99	0.00
412692.01	1.00
412710.95	0.00
412725.07	1.00
412921.49	0.00
412935.48	1.00
412995.29	0.00
413015.15	1.00
413033.87	0.00
413047.80	1.00
413054.56	0.00
413065.93	1.00
413069.20	0.00
413082.86	1.00
413084.21	0.00
413099.13	1.00
413100.53	0.00
413109.83	1.00
413110.87	0.00
413123.83	1.00
413125.02	0.00
413135.11	1.00
413136.29	0.00
413147.21	1.00
413148.01	0.00
413158.53	1.00
413446.66	0.00
413462.40	1.00
413483.26	0.00
413497.44	1.00
413676.22	0.00
413688.30	1.00
413705.31	0.00
413717.47	1.00
413723.98	0.00
413735.50	1.00
413747.30	0.00
413759.10	1.00
413780.41	0.00
413791.41	1.00
413823.51	0.00
413834.58	1.00
413871.04	0.00
413873.52	1.00
413892.91	0.00
413904.57	1.00
413996.16	0.00
414007.24	1.00
414015.04	0.00
414030.35	1.00
414039.60	0.00
414050.45	1.00
414054.83	0.00
414066.31	1.00
414067.40	0.00
414081.64	1.00
414083.11	0.00
414102.92	1.00
414104.31	0.00
414117.40	1.00
414118.42	0.00
414131.84	1.00
414152.54	0.00
414164.34	1.00
414252.15	0.00
414262.44	1.00
414277.13	0.00
414287.84	1.00
414334.76	0.00
414336.84	1.00
414339.14	0.00
414348.62	1.00
414350.30	0.00
414367.49	1.00
414368.57	0.00
414383.43	1.00
414384.82	0.00
414391.32	1.00
414396.47	0.00
414407.70	1.00
414408.65	0.00
414418.19	1.00
414424.20	0.00
414434.46	1.00
414434.87	0.00
414772.29	1.00
414772.94	0.00
414782.98	1.00
414803.49	0.00
414814.86	1.00
414912.76	0.00
414923.94	1.00
414926.22	0.00
414941.28	1.00
414942.79	0.00
414957.23	1.00
414969.59	0.00
414971.02	1.00
414971.83	0.00
414981.98	1.00
414987.41	0.00
414997.26	1.00
414998.85	0.00
415012.88	1.00
415022.97	0.00
415034.01	1.00
415035.46	0.00
415048.57	1.00
415052.03	0.00
415062.68	1.00
415066.82	0.00
415076.48	1.00
415077.34	0.00
415089.47	1.00
415090.31	0.00
415100.27	1.00
415268.47	0.00
415279.82	1.00
415296.19	0.00
415308.65	1.00
415318.28	0.00
415331.92	1.00
415357.70	0.00
415359.20	1.00
415413.29	0.00
415423.57	1.00
415425.67	0.00
415437.94	1.00
415442.34	0.00
415451.55	1.00
415454.89	0.00
415465.39	1.00
415485.31	0.00
415580.80	1.00
415581.23	0.00
415591.51	1.00
415600.98	0.00
415612.14	1.00
415667.98	0.00
415884.47	1.00
415884.73	0.00
415896.77	1.00
415908.01	0.00
415922.74	1.00
415941.51	0.00
416102.97	1.00
416103.17	0.00
416111.80	1.00
416119.46	0.00
416128.44	1.00
416150.04	0.00
