time	count
0.00	0.00
34704.19	1.00
34812.99	0.00
35946.42	1.00
35972.22	0.00
36824.10	1.00
36848.46	0.00
38058.17	1.00
38090.54	0.00
42169.46	1.00
42202.58	0.00
42933.41	1.00
42960.34	0.00
43186.13	1.00
43210.46	0.00
43365.96	1.00
43385.00	0.00
43492.99	1.00
43510.03	0.00
45507.35	1.00
45535.56	0.00
46049.19	1.00
46067.31	0.00
46194.83	1.00
46216.69	0.00
46306.68	1.00
46325.06	0.00
46409.33	1.00
46424.25	0.00
48468.93	1.00
48498.00	0.00
48969.68	1.00
48995.34	0.00
49137.11	1.00
49156.73	0.00
49262.93	1.00
49284.65	0.00
49367.57	1.00
49387.91	0.00
51446.77	1.00
51473.74	0.00
