time	count
0.00	0.00
46551.71	0.25
46577.71	0.00
46622.45	0.25
46623.18	0.00
46941.41	0.25
48255.55	0.50
48285.26	0.25
48291.91	0.50
48358.36	0.75
48359.72	0.50
48370.04	0.25
48518.50	0.50
48519.11	0.25
48535.57	0.50
48538.98	0.25
48545.50	0.50
48545.95	0.25
48551.95	0.50
48558.14	0.25
48561.89	0.50
48562.36	0.25
48704.19	0.00
48819.86	0.25
48822.04	0.00
48838.46	0.25
48839.24	0.00
48855.67	0.25
48856.52	0.00
48919.46	0.25
48920.82	0.00
48936.44	0.25
48941.91	0.00
49496.71	0.25
49502.38	0.00
49680.65	0.25
49680.99	0.00
50063.54	0.25
50072.65	0.50
50078.96	0.25
50096.89	0.50
50097.29	0.25
50408.75	0.50
50409.54	0.25
50425.01	0.50
50435.82	0.25
50513.82	0.50
50514.33	0.25
50517.39	0.50
50517.73	0.25
50547.32	0.50
50547.68	0.25
50578.92	0.50
50579.28	0.25
50640.07	0.50
50640.77	0.25
50647.65	0.50
50656.58	0.25
50658.99	0.50
50660.29	0.25
50661.95	0.50
50662.47	0.25
50666.19	0.50
50666.47	0.25
50680.83	0.50
50681.16	0.25
50719.29	0.50
50719.87	0.25
50722.95	0.50
50723.31	0.25
50736.80	0.50
50743.04	0.25
50743.70	0.50
50744.55	0.25
50749.09	0.50
50749.50	0.25
50803.60	0.50
50803.88	0.25
50818.36	0.50
50818.77	0.25
334329.16	0.00
334381.38	0.25
334404.88	0.00
334716.56	0.25
334762.68	0.00
408041.17	0.25
408046.90	0.00
408514.40	0.25
408515.43	0.00
408594.60	0.25
408681.29	0.50
408684.29	0.25
408715.68	0.00
409009.52	0.25
409010.58	0.00
409340.17	0.25
409340.73	0.00
409905.51	0.25
409906.04	0.00
410069.37	0.25
410078.54	0.00
410668.57	0.25
410668.98	0.00
410988.16	0.25
410991.01	0.00
411319.14	0.25
411319.55	0.00
411409.69	0.25
411410.04	0.00
411451.15	0.25
411452.80	0.00
411474.00	0.25
411474.91	0.00
411506.38	0.25
411507.98	0.00
411513.12	0.25
411513.75	0.00
411549.26	0.25
411554.47	0.00
411604.44	0.25
411608.39	0.00
411626.45	0.25
411627.18	0.00
411649.97	0.25
411663.44	0.00
411693.55	0.25
411700.60	0.50
411703.20	0.25
411729.42	0.00
411774.28	0.25
411784.97	0.50
411785.89	0.25
411816.81	0.50
411817.12	0.25
411835.97	0.50
411842.16	0.25
411864.02	0.50
411864.38	0.25
411887.92	0.50
411888.44	0.25
411901.32	0.50
411902.10	0.25
411916.31	0.50
411916.63	0.25
411938.44	0.50
411938.96	0.25
411975.12	0.50
411979.13	0.75
411989.17	0.50
411990.59	0.25
412036.24	0.50
412037.10	0.25
412062.12	0.00
412148.79	0.25
412149.61	0.00
412166.18	0.25
412168.16	0.00
412310.84	0.25
412312.20	0.00
412329.78	0.25
412337.13	0.00
412351.51	0.25
412352.02	0.00
412498.69	0.25
412499.36	0.00
412516.16	0.25
412517.01	0.00
