time	count
0.00	0.00
26428.02	1.00
26627.15	0.00
26656.51	1.00
26723.76	0.00
26733.69	1.00
26964.24	0.00
28146.06	1.00
28170.74	0.00
28180.73	1.00
28208.40	0.00
28220.18	1.00
28373.18	0.00
28383.94	1.00
28392.69	0.00
28403.75	1.00
28418.10	0.00
28430.30	1.00
28431.02	0.00
28450.78	1.00
28451.61	0.00
28472.24	1.00
28693.33	0.00
28707.75	1.00
28715.37	0.00
28729.79	1.00
28742.11	0.00
28757.99	1.00
28795.95	0.00
28806.83	1.00
28812.71	0.00
28826.51	1.00
29902.19	0.00
29914.65	1.00
29925.10	0.00
29935.53	1.00
30205.33	0.00
30216.91	1.00
30220.43	0.00
30231.04	1.00
30306.11	0.00
30316.53	1.00
30318.78	0.00
30327.76	1.00
30329.98	0.00
30338.35	1.00
30354.78	0.00
30367.72	1.00
30414.80	0.00
30424.98	1.00
30426.40	0.00
30437.40	1.00
30437.92	0.00
30447.46	1.00
30447.93	0.00
30457.61	1.00
30458.45	0.00
30467.33	1.00
30507.15	0.00
30515.92	1.00
30516.53	0.00
30522.43	1.00
30522.96	0.00
30529.71	1.00
30530.59	0.00
30536.85	1.00
30537.51	0.00
30545.31	1.00
30591.84	0.00
30602.51	1.00
30605.13	0.00
30614.37	1.00
30620.28	0.00
32175.72	1.00
32333.51	0.00
32708.89	1.00
32709.66	0.00
32724.94	1.00
32747.85	0.00
32753.01	1.00
32763.22	0.00
32774.75	1.00
32779.15	0.00
32788.52	1.00
32799.65	0.00
32809.31	1.00
32817.84	0.00
32827.53	1.00
32872.74	0.00
32898.08	1.00
32906.30	0.00
32916.47	1.00
32928.59	0.00
32943.46	1.00
32954.18	0.00
32968.84	1.00
32972.35	0.00
32985.72	1.00
32990.86	0.00
33002.83	1.00
33019.02	0.00
33027.61	1.00
33030.93	0.00
33036.30	1.00
33047.52	0.00
33062.64	1.00
33063.84	0.00
33076.39	1.00
33077.20	0.00
33096.45	1.00
33097.21	0.00
33108.99	1.00
33109.61	0.00
33119.36	1.00
33128.91	0.00
33142.78	1.00
33144.00	0.00
33157.51	1.00
33167.44	0.00
33179.10	1.00
33214.19	0.00
33224.76	1.00
33231.61	0.00
33250.72	1.00
33258.02	0.00
33271.41	1.00
33303.39	0.00
33341.39	1.00
33361.73	0.00
33364.80	1.00
33387.66	0.00
33399.43	1.00
33422.90	0.00
33432.90	1.00
33438.86	0.00
33448.12	1.00
33454.86	0.00
33464.97	1.00
33486.11	0.00
33507.29	1.00
33509.22	0.00
33512.15	1.00
33523.22	0.00
33534.46	1.00
33610.56	0.00
33625.28	1.00
33628.41	0.00
33640.31	1.00
33755.28	0.00
33766.60	1.00
33770.00	0.00
33786.34	1.00
33791.46	0.00
33804.04	1.00
33927.38	0.00
33939.63	1.00
33960.15	0.00
33976.24	1.00
33979.41	0.00
33990.80	1.00
33993.22	0.00
34011.15	1.00
34014.45	0.00
34028.90	1.00
34060.46	0.00
34072.16	1.00
34125.07	0.00
34136.13	1.00
34152.69	0.00
34180.87	1.00
34327.94	0.00
34342.87	1.00
34343.94	0.00
34359.40	1.00
34399.61	0.00
34411.61	1.00
34427.50	0.00
34441.04	1.00
34447.78	0.00
34461.42	1.00
34464.64	0.00
34476.49	1.00
34477.52	0.00
34493.54	1.00
34494.99	0.00
34507.59	1.00
34508.53	0.00
34523.00	1.00
34523.78	0.00
34538.54	1.00
34539.88	0.00
34552.35	1.00
34553.49	0.00
34564.67	1.00
34684.83	0.00
34694.18	1.00
34815.47	0.00
34828.48	1.00
35012.59	0.00
35024.83	1.00
35039.40	0.00
35060.60	1.00
35066.06	0.00
35079.36	1.00
35089.83	0.00
35101.94	1.00
35122.73	0.00
35131.51	1.00
35156.06	0.00
35168.28	1.00
35192.20	0.00
35194.28	1.00
35219.04	0.00
35240.77	1.00
35241.93	0.00
35253.24	1.00
35273.60	0.00
35275.08	1.00
35339.67	0.00
35348.83	1.00
35349.73	0.00
35358.68	1.00
35441.92	0.00
35453.24	1.00
35454.07	0.00
35472.58	1.00
35475.07	0.00
35482.47	1.00
35484.81	0.00
35488.64	1.00
35513.26	0.00
35515.35	1.00
35522.08	0.00
35542.24	1.00
35543.93	0.00
35583.50	1.00
35584.98	0.00
35598.17	1.00
35599.60	0.00
35609.35	1.00
35609.97	0.00
35619.40	1.00
35620.60	0.00
35639.62	1.00
35659.65	0.00
35660.94	1.00
35662.68	0.00
35673.62	1.00
35676.13	0.00
35690.79	1.00
35692.20	0.00
35707.05	1.00
35707.64	0.00
35719.50	1.00
35719.99	0.00
35729.54	1.00
35730.66	0.00
35745.42	1.00
35796.81	0.00
35798.11	1.00
35799.08	0.00
35823.30	1.00
35826.80	0.00
35839.98	1.00
35841.95	0.00
35857.23	1.00
35858.12	0.00
35869.95	1.00
35884.64	0.00
35886.54	1.00
35934.56	0.00
35948.45	1.00
35949.05	0.00
35963.64	1.00
35983.58	0.00
35985.08	1.00
36144.03	0.00
36159.08	1.00
36160.21	0.00
36174.55	1.00
36192.64	0.00
36194.13	1.00
36195.75	0.00
36207.01	1.00
36257.53	0.00
36269.40	1.00
36271.21	0.00
36282.35	1.00
36283.37	0.00
36299.68	1.00
36311.68	0.00
