level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
2	2	10089748.157	10089748.157	10097350.304	#ff0038	1.0	toplevel [primary] <1>		[[0, 0, 848], [0, 0, 834], [0, 0, 3899], [0, 0, 3900], [0, 0, 833], [0, 0, 3898], [0, 0, 832], [0, 0, 3897], [0, 0, 3907], [0, 0, 847], [0, 0, 3896], [0, 0, 3906], [0, 0, 846], [0, 0, 3908], [0, 0, 827], [0, 0, 3902], [0, 0, 845], [0, 0, 844], [0, 0, 3895], [0, 0, 3909], [0, 0, 843], [0, 0, 3894], [0, 0, 842], [0, 0, 841], [0, 0, 3892], [0, 0, 3905], [0, 0, 840], [0, 0, 3911], [0, 0, 3891], [0, 0, 826], [0, 0, 3901], [0, 0, 839], [0, 0, 852], [0, 0, 3910], [0, 0, 831], [0, 0, 851], [0, 0, 837], [0, 0, 830], [0, 0, 3904], [0, 0, 850], [0, 0, 836], [0, 0, 829], [0, 0, 825], [0, 0, 838], [0, 0, 849], [0, 0, 3903], [0, 0, 835], [0, 0, 828]]	[[0, 0, 69], [0, 0, 3111], [0, 0, 3191], [0, 0, 70], [0, 0, 47], [0, 0, 71]]	[[0, 1, 3528], [0, 1, 3529], [0, 1, 3093], [0, 1, 3164], [0, 2, 3170], [0, 2, 46], [0, 1, 3094], [0, 1, 3516], [0, 2, 3173], [0, 2, 42], [0, 1, 3095], [0, 2, 3172], [0, 1, 3533], [0, 1, 3515], [0, 1, 3534], [0, 2, 3165], [0, 3, 3546], [0, 1, 3535], [0, 1, 3517], [0, 2, 40], [0, 2, 33], [0, 1, 3518], [0, 1, 3519], [0, 2, 35], [0, 1, 3523], [0, 2, 25], [0, 1, 3524], [0, 3, 3548], [0, 1, 3525], [0, 2, 27], [0, 1, 3526], [0, 2, 3167], [0, 3, 3538], [0, 1, 3527], [0, 2, 29], [0, 1, 3544], [0, 1, 3177], [0, 1, 3545], [0, 2, 31], [0, 2, 3189], [0, 1, 3547], [0, 2, 3188], [0, 2, 3166], [0, 1, 3549], [0, 2, 3091], [0, 1, 3550], [0, 2, 3090], [0, 2, 4937], [0, 2, 21], [0, 2, 4936], [0, 1, 3536], [0, 1, 3537], [0, 1, 3096], [0, 3, 38], [0, 2, 4938], [0, 1, 3539], [0, 1, 3174], [0, 1, 3540], [0, 1, 3175], [0, 1, 3541], [0, 1, 3542], [0, 2, 3178], [0, 1, 3543], [0, 2, 3181], [0, 1, 4934], [0, 2, 3183], [0, 1, 3089], [0, 2, 3182], [0, 2, 4933], [0, 2, 3169]]		3190
2	2	10097350.304	10097350.304	10124907.758	#ff0038	0.15	toplevel [primary] <1> (waiting)						3190
2	2	10124907.758	10124907.758	10124925.745	#ff0038	0.45	toplevel [primary] <1> (ready)						3190
2	2	10124925.745	10124925.745	10125434.61	#ff0038	1.0	toplevel [primary] <1>						3190
2	2	10125434.61	10125434.61	10158548.655	#ff0038	0.15	toplevel [primary] <1> (waiting)						3190
2	2	10158548.655	10158548.655	10158564.585	#ff0038	0.45	toplevel [primary] <1> (ready)						3190
2	2	10158564.585	10158564.585	10160161.64	#ff0038	1.0	toplevel [primary] <1>						3190
2	2	10160161.64	10160161.64	10164887.546	#ff0038	0.15	toplevel [primary] <1> (waiting)						3190
2	2	10164887.546	10164887.546	10164901.027	#ff0038	0.45	toplevel [primary] <1> (ready)						3190
2	2	10164901.027	10164901.027	10165220.505	#ff0038	1.0	toplevel [primary] <1>						3190
