level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3			10103957.803	10395165.155	#00ff5d	1.0	Region: ispace:1[0:531] x Page()[rank,prevrank$,numlinks,summation]$Layout Order: [Struct-of-arrays (SOA)] $Inst: 0x4000000000000000 $Size: 14.547 KiB	4					853
2			10105786.491	10398334.619	#00ff5d	1.0	Region: ispace:2[0:8588] x Link($wild)[srcptr.__ptr$,destptr.__ptr,cont]$Layout Order: [Struct-of-arrays (SOA)] $Inst: 0x4000000000000001 $Size: 201.305 KiB	4					854
