
1311351245,,instructions:u,74871857,100.00,,

321820356,,cycles:u,76755669,100.00,,

178373921,,branches:u,78662937,100.00,,

21119,,branch-misses:u,80883611,100.00,,

143229,,cache-misses:u,76970493,100.00,,

19704044,,cache-references:u,77268241,100.00,,

75382000,ns,duration_time:u,75382000,100.00,,

268435456,,fp_ret_sse_avx_ops.all:u,76733368,100.00,,
