
268435456,,fp_ret_sse_avx_ops.all:u,76440579,100.00,,

1311351253,,instructions:u,78208685,100.00,,

323067157,,cycles:u,77378217,100.00,,

178373899,,branches:u,76754387,100.00,,

21087,,branch-misses:u,76543271,100.00,,

169522,,cache-misses:u,78607863,100.00,,

19699761,,cache-references:u,77679433,100.00,,
