137438953472,,fp_ret_sse_avx_ops.all:u,185026619923,100.00,,

481157136938,,instructions:u,184448832043,100.00,,

800830591116,,cycles:u,183971374595,100.00,,

68737052457,,branches:u,183366518857,100.00,,

17062186,,branch-misses:u,187060490487,100.00,,

9150572234,,cache-misses:u,184892941261,100.00,,

158420050112,,cache-references:u,186660574045,100.00,,
