
65536,,fp_ret_sse_avx_ops.all:u,190868,100.00,,

510973,ns,duration_time:u,510973,100.00,,

435309,,instructions:u,168075,100.00,,

253420,,cycles:u,194334,100.00,,

78552,,branches:u,192391,100.00,,

3401,,branch-misses:u,197159,100.00,,

3763,,cache-misses:u,209563,100.00,,

13107,,cache-references:u,151854,100.00,,

399465,ns,duration_time:u,399465,100.00,,
