
96671684,ns,duration_time:u,96671684,100.00,,

941877931,,instructions:u,95571480,100.00,,

403630735,,cycles:u,97642403,100.00,,

134579870,,branches:u,95760995,100.00,,

267376,,branch-misses:u,96412257,100.00,,

263196,,cache-misses:u,96097486,100.00,,

197080593,,cache-references:u,95887382,100.00,,

96334635,ns,duration_time:u,96334635,100.00,,
