time	count
0.00	0.00
17353.69	1.00
17549.04	0.00
17589.42	1.00
17661.47	0.00
17694.92	1.00
17952.12	0.00
36256.09	1.00
36309.22	0.00
36343.93	1.00
36369.33	0.00
36379.10	1.00
36563.46	0.00
36585.11	1.00
36738.05	0.00
36758.44	1.00
36762.52	0.00
36782.02	1.00
36782.59	0.00
36803.93	1.00
36804.68	0.00
36831.14	1.00
36831.57	0.00
36852.37	1.00
36853.08	0.00
36873.99	1.00
36874.69	0.00
36895.56	1.00
36896.28	0.00
36916.75	1.00
36917.73	0.00
36938.03	1.00
36945.00	0.00
36965.94	1.00
36972.79	0.00
36993.53	1.00
37077.76	0.00
37098.99	1.00
37103.85	0.00
37123.73	1.00
38258.09	0.00
38282.35	1.00
38294.38	0.00
38319.97	1.00
39564.40	0.00
39583.68	1.00
39587.19	0.00
39593.84	1.00
39745.54	0.00
39766.36	1.00
39768.42	0.00
39784.59	1.00
39789.23	0.00
17450693.87	1.00
17450914.90	0.00
20935760.54	1.00
20935829.08	0.00
20935863.99	1.00
21244103.60	0.00
21244147.06	1.00
21439940.62	0.00
21439978.61	1.00
21670539.39	0.00
21670577.82	1.00
21812186.30	0.00
21812239.01	1.00
21987415.80	0.00
21987456.90	1.00
22124188.87	0.00
22124227.41	1.00
22190690.35	0.00
22190725.42	1.00
22233520.27	0.00
34905412.00	1.00
34905498.64	0.00
34905575.03	1.00
34936651.40	0.00
34936707.47	1.00
34962023.48	0.00
34962072.92	1.00
34987796.37	0.00
34987826.77	1.00
35006256.95	0.00
35006284.24	1.00
35031458.30	0.00
35031489.68	1.00
35048997.98	0.00
35049023.94	1.00
35066121.24	0.00
35066145.53	1.00
35076574.46	0.00
35076596.77	1.00
35079451.29	0.00
35079484.27	1.00
35079491.63	0.00
35079520.82	1.00
35079542.04	0.00
35079545.86	1.00
35079626.81	0.00
35079647.88	1.00
35081742.82	0.00
35081766.52	1.00
35081780.13	0.00
35081799.22	1.00
35081904.39	0.00
35081953.83	1.00
35081957.93	0.00
35081972.06	1.00
35082021.25	0.00
35082138.54	1.00
35082154.03	0.00
35082175.17	1.00
35082182.48	0.00
35082204.61	1.00
35082225.20	0.00
35082247.00	1.00
35082275.73	0.00
35082291.25	1.00
35082402.03	0.00
35082424.03	1.00
35082429.51	0.00
35082452.15	1.00
35082454.54	0.00
35082475.58	1.00
35082517.30	0.00
35082537.88	1.00
35082543.85	0.00
35082563.42	1.00
35082568.18	0.00
35082587.90	1.00
35082799.14	0.00
35082820.90	1.00
35082824.41	0.00
35082844.85	1.00
35082847.27	0.00
35082868.81	1.00
35082871.28	0.00
35082891.13	1.00
35082893.51	0.00
35082915.33	1.00
35082918.64	0.00
35082941.51	1.00
35082944.90	0.00
35082964.54	1.00
35082967.56	0.00
35082987.19	1.00
35082990.81	0.00
35083010.05	1.00
35083046.50	0.00
35083056.81	1.00
35083115.01	0.00
35083135.39	1.00
35083147.31	0.00
35083168.89	1.00
35143634.39	0.00
35143666.48	1.00
35144561.47	0.00
35144593.75	1.00
35145099.73	0.00
35145127.25	1.00
35145131.63	0.00
35145162.18	1.00
35145328.20	0.00
35145349.66	1.00
35145375.44	0.00
35145395.98	1.00
35145413.19	0.00
35145447.09	1.00
35145451.40	0.00
35145471.84	1.00
35145473.56	0.00
35145494.62	1.00
35145496.17	0.00
35145515.95	1.00
35145517.02	0.00
35145536.85	1.00
35145725.76	0.00
35145748.30	1.00
35145783.72	0.00
35145801.69	1.00
35145834.60	0.00
35145852.41	1.00
35145965.52	0.00
35145986.35	1.00
35145997.86	0.00
35146017.58	1.00
35146018.92	0.00
35146039.49	1.00
35146040.35	0.00
35146049.22	1.00
35146050.36	0.00
35146064.79	1.00
35146065.77	0.00
35146081.41	1.00
35146082.52	0.00
35146102.99	1.00
35146243.93	0.00
35146246.69	1.00
35146276.24	0.00
35146297.90	1.00
35146343.38	0.00
35146365.35	1.00
35146366.74	0.00
35146385.53	1.00
35146386.90	0.00
35146405.37	1.00
35146406.02	0.00
35146438.02	1.00
35146438.99	0.00
35146457.67	1.00
35146458.97	0.00
35146478.58	1.00
35146479.32	0.00
35146498.78	1.00
35146637.09	0.00
35146640.11	1.00
35146654.38	0.00
35146674.08	1.00
35146720.31	0.00
35146738.08	1.00
35146739.62	0.00
35146759.55	1.00
35146760.96	0.00
35146780.93	1.00
35146781.63	0.00
35146800.32	1.00
35146801.22	0.00
35146820.66	1.00
35146821.69	0.00
35146840.43	1.00
35146841.10	0.00
35146862.35	1.00
35147016.76	0.00
35147028.56	1.00
35147055.53	0.00
35147074.25	1.00
35147120.80	0.00
35147139.31	1.00
35147140.72	0.00
35147159.93	1.00
35147161.17	0.00
35147179.58	1.00
35147180.30	0.00
35147199.89	1.00
35147200.97	0.00
35147220.35	1.00
35147221.30	0.00
35147239.15	1.00
35147239.81	0.00
35147259.11	1.00
35147448.85	0.00
35147461.19	1.00
35147482.37	0.00
35147502.52	1.00
35147570.35	0.00
35147592.53	1.00
35147594.11	0.00
35147620.78	1.00
35147622.38	0.00
35147640.32	1.00
35147641.04	0.00
35147659.71	1.00
35147660.73	0.00
35147680.41	1.00
35147681.35	0.00
35147700.33	1.00
35147701.24	0.00
35147720.51	1.00
35147928.96	0.00
35147937.60	1.00
35147958.63	0.00
35147978.93	1.00
35148052.26	0.00
35148071.95	1.00
35148073.74	0.00
35148102.17	1.00
35148103.71	0.00
35148122.59	1.00
35148123.36	0.00
35148142.58	1.00
35148143.41	0.00
35148162.19	1.00
35148163.26	0.00
35148182.77	1.00
35148183.53	0.00
35148202.26	1.00
35148432.13	0.00
35148840.75	1.00
35148856.57	0.00
35148877.31	1.00
35148944.35	0.00
35148964.72	1.00
35148976.58	0.00
35149006.90	1.00
35149009.09	0.00
35149027.65	1.00
35149028.53	0.00
35149053.61	1.00
35149057.94	0.00
35149084.95	1.00
35149086.77	0.00
35149108.41	1.00
35149109.31	0.00
35149128.86	1.00
35149394.25	0.00
35212956.46	1.00
35212957.48	0.00
35212981.70	1.00
35212983.11	0.00
35213006.05	1.00
35213015.45	0.00
35214442.13	1.00
35214442.40	0.00
35214477.22	1.00
35214478.14	0.00
35214503.58	1.00
35214506.53	0.00
35236743.06	1.00
35236758.58	0.00
35236790.08	1.00
35236795.77	0.00
35256772.99	1.00
35256776.93	0.00
35256807.48	1.00
35256812.87	0.00
35258500.57	1.00
35258503.98	0.00
35258546.62	1.00
35258552.34	0.00
35262690.52	1.00
35262694.17	0.00
35262735.36	1.00
35262739.96	0.00
35262742.69	1.00
35262743.20	0.00
35262770.10	1.00
35262795.01	0.00
35262816.89	1.00
35262838.68	0.00
35262840.46	1.00
35262840.78	0.00
35262842.29	1.00
35262842.64	0.00
35262843.85	1.00
35262844.15	0.00
35262845.32	1.00
