level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
3			37649.182	60159756.204	#85ff00	1.0	Region: ispace:1[0:4194303] x Page()[rank$,prevrank,numlinks,summation]$Layout Order: [Struct-of-arrays (SOA)] $Inst: 0x4000000000000000 $Size: 112.000 MiB	4					1111
2			37848.585	60160120.076	#85ff00	1.0	Region: ispace:2[0:67108863] x Link($wild)[srcptr.__ptr$,destptr.__ptr]$Layout Order: [Struct-of-arrays (SOA)] $Inst: 0x4000000000000001 $Size: 1.000 GiB	4					1112
