level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
1	1	35145809.336	35145809.336	35145928.913	#FFC0CB	1.0	ProfTask <21>						4854
1	1	35146069.818	35146069.818	35146071.276	#FFC0CB	1.0	ProfTask <25>						4856
1	1	35148077.147	35148077.147	35148078.851	#FFC0CB	1.0	ProfTask <30>						4858
1	1	35328877.297	35328877.297	35328878.746	#FFC0CB	1.0	ProfTask <25>						4860
1	1	35355352.223	35355352.223	35355354.074	#FFC0CB	1.0	ProfTask <28>						4862
1	1	35378578.176	35378578.176	35378578.897	#FFC0CB	1.0	ProfTask <28>						4864
1	1	35378664.186	35378664.186	35378672.939	#FFC0CB	1.0	ProfTask <28>						4866
1	1	35391023.015	35391023.015	35391024.849	#FFC0CB	1.0	ProfTask <28>						4868
1	1	35391084.304	35391084.304	35391085.316	#FFC0CB	1.0	ProfTask <28>						4870
1	1	35391150.212	35391160.312	36666761.295	#ff0071	1.0	update_ranks [primary] <28>						4325
1	1	36666792.783	36666796.789	36667555.621	#ff0038	1.0	final_ranks [primary] <44>						2849
1	1	36910176.24	36910176.24	36910180.384	#FFC0CB	1.0	ProfTask <25>						4872
1	1	38581678.64	38581702.624	38581737.996	#3a00ff	1.0	__binary_double_double_< [primary] <23>						3231
1	1	38584186.491	38584186.491	38584189.912	#FFC0CB	1.0	ProfTask <53>						4874
1	1	38584588.777	38584588.777	38584590.348	#FFC0CB	1.0	ProfTask <56>						4876
1	1	38586614.329	38586614.329	38586615.537	#FFC0CB	1.0	ProfTask <75>						4878
1	1	38599217.89	38599224.81	39939138.326	#ff0071	1.0	update_ranks [primary] <72>						3887
1	1	39939184.172	39939190.495	39940027.064	#ff0038	1.0	final_ranks [primary] <88>						2858
1	1	40125874.681	40125879.634	40126969.807	#ff0038	1.0	final_ranks [primary] <85>						4409
1	1	42331729.83	42331729.83	42331734.354	#FFC0CB	1.0	ProfTask <100>						4880
1	1	42346673.698	42346681.033	43899904.835	#ff0071	1.0	update_ranks [primary] <113>						3970
1	1	43899936.497	43899939.084	43900837.171	#ff0038	1.0	final_ranks [primary] <129>						4410
1	1	46071054.929	46071054.929	46071059.224	#FFC0CB	1.0	ProfTask <141>						4882
1	1	46071457.782	46071457.782	46071461.276	#FFC0CB	1.0	ProfTask <144>						4884
1	1	46085985.887	46085993.025	47373615.808	#ff0071	1.0	update_ranks [primary] <157>						3971
1	1	47373661.494	47373665.401	47374662.054	#ff0038	1.0	final_ranks [primary] <173>						2871
1	1	49548617.171	49548617.171	49548623.723	#FFC0CB	1.0	ProfTask <185>						4886
1	1	49549012.218	49549012.218	49549015.1	#FFC0CB	1.0	ProfTask <188>						4888
1	1	49564901.905	49564906.513	50153323.175	#ff0071	1.0	update_ranks [primary] <203>						3891
1	1	50153351.425	50153355.173	50154244.771	#ff0038	1.0	final_ranks [primary] <219>						2877
1	1	53066804.192	53066838.246	53066913.823	#3a00ff	1.0	__binary_double_double_< [primary] <198>						2881
1	1	53068071.645	53068071.645	53068076.814	#FFC0CB	1.0	ProfTask <229>						4890
1	1	53068460.171	53068460.171	53068461.042	#FFC0CB	1.0	ProfTask <232>						4892
1	1	53071234.664	53071234.664	53071237.286	#FFC0CB	1.0	ProfTask <257>						4894
1	1	53071606.91	53071606.91	53071611.578	#FFC0CB	1.0	ProfTask						4896
1	1	53084670.992	53084673.987	54334864.154	#ff0071	1.0	update_ranks [primary] <248>						3972
1	1	54334918.216	54334951.605	54335764.335	#ff0038	1.0	final_ranks [primary] <264>						2887
1	1	54647834.976	54647834.976	54647845.785	#FFC0CB	1.0	ProfTask <245>						4898
1	1	56573326.84	56573326.84	56573335.752	#FFC0CB	1.0	ProfTask <241>						4900
1	1	56581942.821	56581942.821	56581947.432	#FFC0CB	1.0	ProfTask <243>						4902
1	1	56583013.209	56583013.209	56583014.078	#FFC0CB	1.0	ProfTask <273>						4904
1	1	56586564.988	56586564.988	56586566.59	#FFC0CB	1.0	ProfTask <286>						4906
1	1	56599355.517	56599359.361	57888700.447	#ff0071	1.0	update_ranks [primary] <290>						3895
1	1	60140598.137	60140598.137	60140630.896	#FFC0CB	1.0	ProfTask <316>						4908
1	1	60159615.06	60159615.06	60159625.942	#FFC0CB	1.0	ProfTask <1>						4910
1	1	60159632.166	60159632.166	60159633.383	#FFC0CB	1.0	ProfTask <1>						4912
