level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
8	13	17294.625	17353.693	17549.039	#ff0008	1.0	Deferred Enqueue Task	1					91
8	12	17547.678	17589.418	17661.471	#fdff00	1.0	Scheduler	0					93
8	13	17658.914	17694.918	17952.125	#cdff00	1.0	Task Physical Dependence Analysis	1					3243
8	13	36197.924	36256.094	36309.218	#0069ff	1.0	Logical Dependence Analysis	3					3898
8	12	36307.006	36343.931	36369.33	#333399	1.0	Deferred Ready Trigger	3					3978
8	13	36342.944	36379.103	36563.465	#0069ff	1.0	Logical Dependence Analysis	4					94
8	11	36368.803	36585.114	36738.053	#00ff63	1.0	Operation Physical Dependence Analysis	3					95
8	12	36717.987	36758.445	36762.52	#ff9b00	1.0	Tighten Index Space	3					96
8	12	36718.206	36782.02	36782.594	#ff9b00	1.0	Tighten Index Space	3					3244
8	12	36718.307	36803.928	36804.679	#ff9b00	1.0	Tighten Index Space	3					97
8	12	36718.44	36831.139	36831.574	#ff9b00	1.0	Tighten Index Space	3					3245
8	12	36718.566	36852.367	36853.079	#ff9b00	1.0	Tighten Index Space	3					3246
8	12	36718.664	36873.989	36874.694	#ff9b00	1.0	Tighten Index Space	3					3247
8	12	36718.763	36895.555	36896.278	#ff9b00	1.0	Tighten Index Space	3					98
8	12	36718.893	36916.755	36917.727	#ff9b00	1.0	Tighten Index Space	3					3248
8	12	36562.135	36938.032	36944.998	#333399	1.0	Deferred Ready Trigger	4					99
8	12	36944.576	36965.945	36972.795	#fdff00	1.0	Scheduler	0					100
8	13	36584.352	36993.527	37077.757	#0069ff	1.0	Logical Dependence Analysis	5					101
8	13	36430.436	37098.992	37103.849	#d0ff00	1.0	Prepipeline Stage	5					102
8	11	37123.726	37123.726	37693.717	#cdff00	1.0	Task Physical Dependence Analysis	4					3249
8	11	37693.717	37693.717	37710.36	#cdff00	0.15	Task Physical Dependence Analysis (waiting)	4					3249
8	11	37710.36	37710.36	37713.735	#cdff00	0.45	Task Physical Dependence Analysis (ready)	4					3249
8	11	37713.735	37713.735	37870.457	#cdff00	1.0	Task Physical Dependence Analysis	4					3249
8	11	37870.457	37870.457	37872.439	#cdff00	0.15	Task Physical Dependence Analysis (waiting)	4					3249
8	11	37872.439	37872.439	37874.549	#cdff00	0.45	Task Physical Dependence Analysis (ready)	4					3249
8	11	37874.549	37874.549	38258.087	#cdff00	1.0	Task Physical Dependence Analysis	4					3249
7	13	37274.184	37274.184	37894.44	#bb00ff	1.0	Mapper Call map_task for 4	4					2973
8	13	38202.821	38282.353	38294.379	#333399	1.0	Deferred Ready Trigger	5					3979
8	12	38294.04	38319.968	39564.396	#00ff63	1.0	Operation Physical Dependence Analysis	5					3980
8	13	39558.096	39583.684	39587.191	#333399	1.0	Deferred Ready Trigger	6					3981
8	12	39586.931	39593.841	39745.543	#00ff63	1.0	Operation Physical Dependence Analysis	6					3982
8	13	39742.334	39766.363	39768.424	#333399	1.0	Deferred Ready Trigger	7					4332
8	13	39768.178	39784.591	39789.23	#00ff63	1.0	Operation Physical Dependence Analysis	7					4417
8	13	17450595.789	17450693.869	17450914.896	#006600	1.0	Post-Task Execution	4					103
8	13	20935736.642	20935760.541	20935829.076	#009900	1.0	Deferred Commit	5					104
8	12	20935743.427	20935863.99	21244103.602	#ff9b00	1.0	Tighten Index Space	5					3983
8	11	20935743.775	21244147.058	21439940.618	#ff9b00	1.0	Tighten Index Space	5					4754
8	10	20935744.223	21439978.607	21670539.389	#ff9b00	1.0	Tighten Index Space	5					105
8	9	20935744.534	21670577.824	21812186.301	#ff9b00	1.0	Tighten Index Space	5					106
8	8	20935744.951	21812239.012	21987415.802	#ff9b00	1.0	Tighten Index Space	5					107
8	7	20935745.204	21987456.897	22124188.867	#ff9b00	1.0	Tighten Index Space	5					3984
8	6	20935745.439	22124227.411	22190690.351	#ff9b00	1.0	Tighten Index Space	5					108
8	5	20935745.697	22190725.42	22233520.265	#ff9b00	1.0	Tighten Index Space	5					3985
8	13	34905412.0	34905412.0	34905498.639	#006cff	1.0	Disjointness Test	1					3254
8	13	34905498.639	34905498.639	35145123.942	#006cff	0.15	Disjointness Test (waiting)	1					3254
8	13	35145123.942	35145123.942	35145127.247	#006cff	0.45	Disjointness Test (ready)	1					3254
8	13	35145127.247	35145127.247	35145131.629	#006cff	1.0	Disjointness Test	1					3254
7	12	34905374.084	34905575.026	34936651.395	#ff9b00	1.0	Tighten Index Space	6					109
7	11	34905374.364	34936707.472	34962023.482	#ff9b00	1.0	Tighten Index Space	6					3986
7	10	34905374.608	34962072.922	34987796.373	#ff9b00	1.0	Tighten Index Space	6					110
7	9	34905374.857	34987826.772	35006256.953	#ff9b00	1.0	Tighten Index Space	6					3987
7	8	34905375.092	35006284.245	35031458.298	#ff9b00	1.0	Tighten Index Space	6					111
7	7	34905375.341	35031489.683	35048997.982	#ff9b00	1.0	Tighten Index Space	6					112
7	6	34905375.576	35049023.941	35066121.239	#ff9b00	1.0	Tighten Index Space	6					113
7	5	34905375.796	35066145.53	35076574.458	#ff9b00	1.0	Tighten Index Space	6					114
7	3	35076596.773	35076596.773	35079451.286	#0dff00	1.0	Index Space Independence Test	1					138
7	3	35079451.286	35079451.286	35144588.348	#0dff00	0.15	Index Space Independence Test (waiting)	1					138
7	3	35144588.348	35144588.348	35144593.75	#0dff00	0.45	Index Space Independence Test (ready)	1					138
7	3	35144593.75	35144593.75	35145099.733	#0dff00	1.0	Index Space Independence Test	1					138
6	12	34905373.2	35079484.274	35079491.626	#009900	1.0	Deferred Commit	6					115
6	4	34905385.517	35079520.818	35079542.036	#009900	1.0	Deferred Commit	7					116
6	2	34905600.718	35079545.857	35079626.806	#0069ff	1.0	Logical Dependence Analysis	8					117
6	12	35079625.498	35079647.88	35081742.823	#333399	1.0	Deferred Ready Trigger	8					4418
6	11	35081741.006	35081766.515	35081780.126	#fdff00	1.0	Scheduler	0					3899
6	12	35081778.981	35081799.215	35081904.388	#cdff00	1.0	Task Physical Dependence Analysis	8					3250
6	12	35081953.825	35081953.825	35081957.928	#FFC0CB	1.0	ProfTask <8>						2975
6	12	35081965.362	35081972.061	35082021.252	#006600	1.0	Post-Task Execution	8					3900
6	12	35082130.832	35082138.537	35082154.028	#0069ff	1.0	Logical Dependence Analysis	9					3988
6	12	35082152.831	35082175.168	35082182.483	#333399	1.0	Deferred Ready Trigger	9					3251
6	11	35082182.079	35082204.613	35082225.198	#fdff00	1.0	Scheduler	0					4419
6	12	35082224.597	35082247.001	35082275.734	#cdff00	1.0	Task Physical Dependence Analysis	9					3252
6	12	35082289.585	35082291.246	35082402.031	#0069ff	1.0	Logical Dependence Analysis	10					118
6	11	35082318.755	35082424.03	35082429.506	#006600	1.0	Post-Task Execution	9					119
6	11	35082400.876	35082452.148	35082454.543	#333399	1.0	Deferred Ready Trigger	10					120
6	12	35082423.036	35082475.584	35082517.296	#0069ff	1.0	Logical Dependence Analysis	11					121
6	12	35082516.623	35082537.877	35082543.851	#333399	1.0	Deferred Ready Trigger	12					122
6	12	35082543.561	35082563.417	35082568.179	#fdff00	1.0	Scheduler	0					123
6	10	35082454.304	35082587.898	35082799.144	#00ff63	1.0	Operation Physical Dependence Analysis	10					124
6	12	35082770.051	35082820.901	35082824.414	#fdff00	1.0	Scheduler	0					125
6	12	35082772.656	35082844.846	35082847.273	#fdff00	1.0	Scheduler	0					126
6	12	35082777.773	35082868.807	35082871.277	#fdff00	1.0	Scheduler	0					127
6	12	35082780.545	35082891.129	35082893.509	#fdff00	1.0	Scheduler	0					128
6	12	35082785.952	35082915.327	35082918.638	#fdff00	1.0	Scheduler	0					129
6	12	35082790.114	35082941.508	35082944.902	#fdff00	1.0	Scheduler	0					130
6	12	35082794.695	35082964.544	35082967.557	#fdff00	1.0	Scheduler	0					131
6	12	35082798.592	35082987.192	35082990.809	#fdff00	1.0	Scheduler	0					132
6	11	35082567.666	35083010.054	35083046.504	#cdff00	1.0	Task Physical Dependence Analysis	12					3253
6	10	35082823.965	35083056.807	35083115.01	#cdff00	1.0	Task Physical Dependence Analysis	13					134
6	12	35083060.664	35083135.387	35083147.311	#006600	1.0	Post-Task Execution	12					3989
6	11	35083109.515	35083168.888	35143634.388	#e2ff00	1.0	Defer Task Perform Mapping	21					136
6	1	35113172.203	35143666.478	35144561.472	#ff9b00	1.0	Tighten Index Space	1					137
8	12	35083158.047	35145162.178	35145328.205	#0069ff	1.0	Logical Dependence Analysis	22					139
8	10	35083217.571	35145349.663	35145375.436	#00ff27	1.0	Refinement	21					140
8	13	35145375.061	35145395.978	35145413.193	#00ff84	1.0	Defer Ray Trace Finish	21					3255
8	13	35145412.675	35145447.092	35145451.398	#ff0098	1.0	Finalize Equivalence Sets	21					141
8	13	35143612.617	35145471.839	35145473.563	#00ff27	1.0	Refinement	21					3256
8	13	35145473.367	35145494.615	35145496.168	#00ff84	1.0	Defer Ray Trace Finish	21					142
8	13	35145495.943	35145515.947	35145517.019	#ff0098	1.0	Finalize Equivalence Sets	21					3257
8	12	35145516.901	35145536.852	35145725.764	#e2ff00	1.0	Defer Task Perform Mapping	21					143
8	13	35145725.474	35145748.295	35145783.724	#ff8c00	1.0	Defer Task Launch	21					4837
8	9	35082846.905	35145801.688	35145834.605	#cdff00	1.0	Task Physical Dependence Analysis	14					3990
8	13	35145821.609	35145852.414	35145965.523	#e2ff00	1.0	Defer Task Perform Mapping	25					3991
8	12	35145919.853	35145986.354	35145997.863	#00ff27	1.0	Refinement	25					3992
8	13	35145997.69	35146017.578	35146018.92	#00ff84	1.0	Defer Ray Trace Finish	25					4333
8	13	35146018.651	35146039.491	35146040.351	#ff0098	1.0	Finalize Equivalence Sets	25					4420
8	13	35145954.134	35146049.224	35146050.356	#00ff27	1.0	Refinement	25					3993
8	13	35146050.225	35146064.792	35146065.766	#00ff84	1.0	Defer Ray Trace Finish	25					4838
8	13	35146065.524	35146081.408	35146082.518	#ff0098	1.0	Finalize Equivalence Sets	25					3994
8	12	35146102.988	35146102.988	35146243.928	#e2ff00	1.0	Defer Task Perform Mapping	25					4455
8	12	35146243.928	35146243.928	35214500.224	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	25					4455
8	12	35214500.224	35214500.224	35214503.577	#e2ff00	0.45	Defer Task Perform Mapping (ready)	25					4455
8	12	35214503.577	35214503.577	35214506.526	#e2ff00	1.0	Defer Task Perform Mapping	25					4455
8	12	35214506.526	35214506.526	35262771.725	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	25					4455
8	12	35262771.725	35262771.725	35262840.457	#e2ff00	0.45	Defer Task Perform Mapping (ready)	25					4455
8	12	35262840.457	35262840.457	35262840.781	#e2ff00	1.0	Defer Task Perform Mapping	25					4455
8	12	35262840.781	35262840.781	35268803.707	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	25					4455
8	12	35268803.707	35268803.707	35268842.205	#e2ff00	0.45	Defer Task Perform Mapping (ready)	25					4455
8	12	35268842.205	35268842.205	35268861.558	#e2ff00	1.0	Defer Task Perform Mapping	25					4455
8	12	35268861.558	35268861.558	35328956.455	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	25					4455
8	12	35328956.455	35328956.455	35328968.109	#e2ff00	0.45	Defer Task Perform Mapping (ready)	25					4455
8	12	35328968.109	35328968.109	35329005.322	#e2ff00	1.0	Defer Task Perform Mapping	25					4455
8	12	35329005.322	35329005.322	35333369.631	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	25					4455
8	12	35333369.631	35333369.631	35333378.173	#e2ff00	0.45	Defer Task Perform Mapping (ready)	25					4455
8	12	35333378.173	35333378.173	35333413.979	#e2ff00	1.0	Defer Task Perform Mapping	25					4455
7	8	35082870.939	35146246.692	35146276.236	#cdff00	1.0	Task Physical Dependence Analysis	15					4421
7	13	35146270.995	35146297.895	35146343.382	#e2ff00	1.0	Defer Task Perform Mapping	26					4422
7	13	35146312.987	35146365.351	35146366.743	#00ff27	1.0	Refinement	26					3995
7	13	35146366.58	35146385.529	35146386.904	#00ff84	1.0	Defer Ray Trace Finish	26					3258
7	13	35146386.671	35146405.368	35146406.025	#ff0098	1.0	Finalize Equivalence Sets	26					3259
7	13	35146333.771	35146438.02	35146438.989	#00ff27	1.0	Refinement	26					4423
7	13	35146438.871	35146457.668	35146458.965	#00ff84	1.0	Defer Ray Trace Finish	26					4424
7	13	35146458.77	35146478.583	35146479.319	#ff0098	1.0	Finalize Equivalence Sets	26					4425
7	11	35146498.777	35146498.777	35146637.089	#e2ff00	1.0	Defer Task Perform Mapping	26					3902
7	11	35146637.089	35146637.089	35213001.714	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	26					3902
7	11	35213001.714	35213001.714	35213006.047	#e2ff00	0.45	Defer Task Perform Mapping (ready)	26					3902
7	11	35213006.047	35213006.047	35213015.453	#e2ff00	1.0	Defer Task Perform Mapping	26					3902
7	11	35213015.453	35213015.453	35262771.045	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	26					3902
7	11	35262771.045	35262771.045	35262816.886	#e2ff00	0.45	Defer Task Perform Mapping (ready)	26					3902
7	11	35262816.886	35262816.886	35262838.68	#e2ff00	1.0	Defer Task Perform Mapping	26					3902
7	11	35262838.68	35262838.68	35268798.732	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	26					3902
7	11	35268798.732	35268798.732	35268802.941	#e2ff00	0.45	Defer Task Perform Mapping (ready)	26					3902
7	11	35268802.941	35268802.941	35268820.438	#e2ff00	1.0	Defer Task Perform Mapping	26					3902
6	7	35082893.156	35146640.106	35146654.377	#cdff00	1.0	Task Physical Dependence Analysis	16					3996
6	13	35146649.324	35146674.081	35146720.31	#e2ff00	1.0	Defer Task Perform Mapping	27					4426
6	13	35146690.976	35146738.077	35146739.622	#00ff27	1.0	Refinement	27					3997
6	13	35146739.44	35146759.554	35146760.958	#00ff84	1.0	Defer Ray Trace Finish	27					4427
6	13	35146760.697	35146780.931	35146781.63	#ff0098	1.0	Finalize Equivalence Sets	27					4428
6	13	35146707.462	35146800.32	35146801.222	#00ff27	1.0	Refinement	27					4429
6	13	35146801.104	35146820.66	35146821.69	#00ff84	1.0	Defer Ray Trace Finish	27					4430
6	13	35146821.464	35146840.434	35146841.101	#ff0098	1.0	Finalize Equivalence Sets	27					3260
6	10	35146862.353	35146862.353	35147016.76	#e2ff00	1.0	Defer Task Perform Mapping	27					4340
6	10	35147016.76	35147016.76	35258542.221	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	27					4340
6	10	35258542.221	35258542.221	35258546.617	#e2ff00	0.45	Defer Task Perform Mapping (ready)	27					4340
6	10	35258546.617	35258546.617	35258552.337	#e2ff00	1.0	Defer Task Perform Mapping	27					4340
6	10	35258552.337	35258552.337	35262772.417	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	27					4340
6	10	35262772.417	35262772.417	35262845.322	#e2ff00	0.45	Defer Task Perform Mapping (ready)	27					4340
6	10	35262845.322	35262845.322	35262845.674	#e2ff00	1.0	Defer Task Perform Mapping	27					4340
6	10	35262845.674	35262845.674	35268804.647	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	27					4340
6	10	35268804.647	35268804.647	35268866.152	#e2ff00	0.45	Defer Task Perform Mapping (ready)	27					4340
6	10	35268866.152	35268866.152	35268866.368	#e2ff00	1.0	Defer Task Perform Mapping	27					4340
6	10	35268866.368	35268866.368	35328970.902	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	27					4340
6	10	35328970.902	35328970.902	35329013.668	#e2ff00	0.45	Defer Task Perform Mapping (ready)	27					4340
6	10	35329013.668	35329013.668	35329014.205	#e2ff00	1.0	Defer Task Perform Mapping	27					4340
6	10	35329014.205	35329014.205	35333379.707	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	27					4340
6	10	35333379.707	35333379.707	35333476.646	#e2ff00	0.45	Defer Task Perform Mapping (ready)	27					4340
6	10	35333476.646	35333476.646	35333476.938	#e2ff00	1.0	Defer Task Perform Mapping	27					4340
6	10	35333476.938	35333476.938	35355362.32	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	27					4340
