time	count
0.00	0.00
5076807.20	0.25
5077018.42	0.00
5077537.55	0.25
5077542.48	0.00
5078917.20	0.25
5078986.69	0.50
5079248.72	0.25
5083680.09	0.50
5083766.75	0.75
5083783.04	0.50
5083929.78	0.25
5084028.94	0.50
5084072.04	0.25
5084922.93	0.50
5084937.83	0.25
5084986.53	0.50
5085007.16	0.25
5085021.43	0.50
5085025.64	0.25
5085056.69	0.50
5085061.25	0.25
5085100.52	0.50
5085103.00	0.25
5086213.00	0.00
5086402.78	0.25
5086414.90	0.00
5086489.82	0.25
5086492.59	0.00
5086621.69	0.25
5086624.23	0.00
5087665.52	0.25
5087672.14	0.00
5087808.31	0.25
5087810.70	0.00
5092174.81	0.25
5092210.12	0.00
5093912.23	0.25
5093914.51	0.00
5097169.09	0.25
5097229.10	0.50
5097287.29	0.25
5097305.99	0.50
5097309.76	0.25
5098622.81	0.50
5098628.66	0.25
5098687.48	0.50
5098690.14	0.25
5098757.35	0.50
5098760.36	0.25
5098835.72	0.50
5098838.06	0.25
5099152.26	0.50
5099161.31	0.25
5099210.12	0.50
5099212.82	0.25
5099260.94	0.50
5099276.34	0.75
5099311.80	0.50
5099343.79	0.25
5099349.96	0.50
5099580.58	0.25
5100025.53	0.50
5100028.62	0.25
5100100.50	0.50
5100103.06	0.25
5100183.00	0.50
5100214.11	0.25
5103874.78	0.00
5106544.98	0.25
5106555.38	0.00
5109454.14	0.25
5109456.31	0.00
5109513.64	0.25
5109817.52	0.00
5109973.03	0.25
5109990.34	0.00
5110423.94	0.25
5110432.18	0.00
5110585.51	0.25
5110588.26	0.00
5110758.36	0.25
5110789.27	0.00
5111073.52	0.25
5111081.71	0.00
5111136.85	0.25
5111139.66	0.00
5111204.18	0.25
5111216.42	0.00
5111268.96	0.25
5111275.01	0.00
5111755.92	0.25
5111757.92	0.00
5111894.75	0.25
5111897.62	0.00
5111942.43	0.25
5111944.69	0.00
5112088.72	0.25
5112096.33	0.00
5112139.45	0.25
5112142.48	0.00
5112201.18	0.25
5112203.79	0.00
5112280.55	0.25
5112283.31	0.00
5112475.94	0.25
5112478.50	0.00
5112559.45	0.25
5112561.78	0.00
5112683.16	0.25
5112691.61	0.00
5113004.69	0.25
5113055.83	0.50
5113077.45	0.25
5113120.22	0.00
5113229.67	0.25
5113323.56	0.50
5113327.25	0.25
5113537.01	0.50
5113541.13	0.25
5113616.53	0.50
5113619.36	0.25
5113708.79	0.50
5113711.46	0.25
5113927.56	0.50
5113949.59	0.75
5113953.12	0.50
5114030.60	0.25
5114208.63	0.50
5114211.01	0.25
5114608.94	0.00
5114837.01	0.25
5114846.03	0.00
5114896.51	0.25
5114899.14	0.00
5116276.92	0.25
5116279.92	0.00
5116359.66	0.25
5116362.12	0.00
5116458.04	0.25
5116460.39	0.00
5117617.70	0.25
5117625.95	0.00
5117726.89	0.25
5117732.49	0.00
5117804.29	0.25
5117806.73	0.00
5117883.39	0.25
5117886.20	0.00
5117971.98	0.25
5117974.32	0.00
5118186.73	0.25
5118223.69	0.50
5118245.22	0.25
5118258.66	0.00
5118285.33	0.25
5118300.10	0.00
5118806.33	0.25
5118812.42	0.00
5118869.70	0.25
5118942.74	0.50
5118946.62	0.25
5119086.21	0.00
5119322.84	0.25
5119325.59	0.00
5119667.91	0.25
5119679.55	0.00
5119715.59	0.25
5119718.09	0.00
5120253.39	0.25
5120254.20	0.00
5120538.79	0.25
5120542.99	0.00
5120635.82	0.25
5120645.35	0.00
5120714.53	0.25
5120716.94	0.00
5120764.71	0.25
5120767.03	0.00
5120803.80	0.25
5120806.28	0.00
5120846.86	0.25
5120849.17	0.00
5120886.51	0.25
5120892.88	0.00
5120997.85	0.25
5120998.48	0.00
5121112.17	0.25
5121112.61	0.00
5122297.18	0.25
5122319.01	0.00
5122412.97	0.25
5122434.02	0.50
5122453.60	0.25
5122709.98	0.50
5122720.73	0.25
5122998.37	0.50
5123000.28	0.25
5123145.54	0.50
5123149.36	0.25
5123207.12	0.50
5123221.09	0.25
5123515.78	0.50
5123519.73	0.25
5123723.98	0.00
5123765.60	0.25
5123773.53	0.00
5123808.28	0.25
5123817.38	0.00
5123854.47	0.25
5123857.32	0.00
5124108.03	0.25
5124109.55	0.00
5124215.78	0.25
5124224.24	0.00
5124270.47	0.25
5124273.35	0.00
5124580.96	0.25
5124585.03	0.00
5124805.31	0.25
5124805.97	0.00
5124812.04	0.25
5124814.36	0.00
5124869.47	0.25
5124871.99	0.00
5124912.56	0.25
5124914.84	0.00
5124960.03	0.25
5124964.03	0.00
5124999.20	0.25
5125004.36	0.00
5125038.90	0.25
5125041.24	0.00
5125218.38	0.25
5125219.00	0.00
5125660.50	0.25
5125663.13	0.00
5125726.42	0.25
5125729.25	0.00
5126354.50	0.25
5126362.00	0.00
5126363.36	0.25
5126374.31	0.00
5126408.37	0.25
5126410.73	0.00
5126460.02	0.25
5126467.07	0.00
5126500.43	0.25
5126502.97	0.00
5126626.91	0.25
5126627.52	0.00
5126717.25	0.25
5126717.82	0.00
5126827.61	0.25
5126828.08	0.00
5127659.69	0.25
5127660.10	0.00
5127827.54	0.25
5127829.89	0.00
5127873.47	0.25
5127875.72	0.00
5128098.24	0.25
5128098.78	0.00
5128164.23	0.25
5128195.77	0.50
5128210.17	0.25
5128242.82	0.50
5128250.49	0.25
5128483.15	0.50
5128484.80	0.25
5128486.49	0.50
5128499.03	0.25
5128746.98	0.50
5128759.50	0.25
5128789.67	0.50
5128792.98	0.25
5128919.42	0.50
5128920.21	0.25
5129107.35	0.50
5129108.21	0.25
5129112.58	0.50
5129115.40	0.25
5129299.40	0.50
5129300.05	0.25
5129303.23	0.50
5129305.46	0.25
5129461.59	0.50
5129464.92	0.25
5129480.95	0.50
5129486.23	0.25
5129517.83	0.00
5129548.33	0.25
5129553.92	0.00
5129622.56	0.25
5129623.96	0.00
5129664.53	0.25
5129673.36	0.00
5129714.29	0.25
5129716.96	0.00
5129917.23	0.25
5129919.66	0.00
5129927.74	0.25
5129928.89	0.00
5130145.82	0.25
5130147.05	0.00
5130175.73	0.25
5130180.12	0.00
5130447.75	0.25
5130457.11	0.00
5130608.29	0.25
5130609.06	0.00
5130615.72	0.25
5130621.26	0.00
5130682.34	0.25
5130685.12	0.00
5130809.13	0.25
5130809.78	0.00
5130959.53	0.25
5130967.13	0.00
5131006.44	0.25
5131013.35	0.00
5131219.83	0.25
5131220.90	0.00
5131221.77	0.25
5131224.83	0.00
5131277.00	0.25
5131279.54	0.00
5131316.62	0.25
5131319.04	0.00
5131485.62	0.25
5131486.18	0.00
5131489.00	0.25
5131496.66	0.00
5131534.62	0.25
5131545.68	0.00
5131588.99	0.25
5131591.43	0.00
5131628.76	0.25
5131631.16	0.00
5131747.76	0.25
5131748.36	0.00
5131791.61	0.25
5131794.18	0.00
5131829.27	0.25
5131831.57	0.00
5132018.97	0.25
5132020.68	0.00
5132093.85	0.25
5132094.38	0.00
5132194.96	0.25
5132195.49	0.00
5132766.24	0.25
5132766.25	0.50
5132768.69	0.25
5132779.24	0.00
5132901.44	0.25
5132903.23	0.00
5132939.62	0.25
5132946.24	0.00
5133186.11	0.25
5133189.15	0.00
5133232.96	0.25
5133233.76	0.00
5133389.23	0.25
5133397.49	0.00
5133436.83	0.25
5133443.10	0.00
5133593.57	0.25
5133594.77	0.00
5133767.28	0.25
5133767.77	0.00
5133841.61	0.25
5133869.62	0.50
5133889.44	0.25
5133924.43	0.50
5133927.94	0.25
5134155.64	0.50
5134156.56	0.25
5134158.86	0.50
5134161.64	0.25
5134196.77	0.50
5134199.11	0.25
5134373.69	0.50
5134374.47	0.25
5134421.45	0.50
5134425.39	0.25
5134485.88	0.50
5134488.78	0.25
5134518.03	0.50
5134531.43	0.25
5134768.93	0.50
5134771.98	0.25
5134780.00	0.50
5134780.62	0.25
5134818.82	0.50
5134821.53	0.25
5134857.89	0.50
5134868.12	0.25
5135042.24	0.50
5135047.86	0.25
5135157.84	0.00
5135184.67	0.25
5135189.49	0.00
5135204.49	0.25
5135206.07	0.00
5135267.58	0.25
5135275.43	0.00
5135395.84	0.25
5135396.47	0.00
5135435.10	0.25
5135440.02	0.00
5135475.52	0.25
5135477.98	0.00
5135664.57	0.25
5135665.15	0.00
5135823.90	0.25
5135832.86	0.00
5135867.77	0.25
5135873.84	0.00
5136325.90	0.25
5136330.42	0.00
5136377.00	0.25
5136379.34	0.00
5136428.22	0.25
5136430.75	0.00
5136469.09	0.25
5136471.34	0.00
5136516.01	0.25
5136518.36	0.00
5136572.87	0.25
5136580.00	0.00
5136680.43	0.25
5136682.75	0.00
5136727.27	0.25
5136729.59	0.00
5136772.28	0.25
5136774.78	0.00
5136892.06	0.25
5136892.68	0.00
5136980.92	0.25
5136981.42	0.00
5137664.39	0.25
5137666.74	0.00
5137879.06	0.25
5137889.53	0.00
5138020.47	0.25
5138021.87	0.00
5138069.83	0.25
5138070.37	0.00
5138134.02	0.25
5138134.47	0.00
5138318.92	0.25
5138322.25	0.00
5138392.69	0.25
5138395.13	0.00
5138448.08	0.25
5138450.36	0.00
5138567.67	0.25
5138599.41	0.50
5138603.61	0.25
5138674.70	0.50
5138677.00	0.25
5138723.32	0.50
5138735.93	0.25
5138769.86	0.50
5138776.58	0.25
5139107.01	0.50
5139110.36	0.25
5139214.48	0.50
5139217.50	0.25
5139306.02	0.50
5139308.60	0.25
5139390.86	0.50
5139397.82	0.25
5139479.89	0.50
5139486.61	0.25
5139703.36	0.50
5139705.63	0.25
5139816.00	0.50
5139817.16	0.25
5139883.11	0.50
5139883.75	0.25
5139884.41	0.00
5139918.58	0.25
5139925.39	0.00
5139951.49	0.25
5139953.29	0.00
5140008.94	0.25
5140009.47	0.00
5140203.42	0.25
5140203.87	0.00
5140535.81	0.25
5140543.11	0.00
5140581.86	0.25
5140584.56	0.00
5140705.15	0.25
5140705.72	0.00
5140914.02	0.25
5140916.31	0.00
5140956.63	0.25
5140959.20	0.00
5141185.52	0.25
5141186.08	0.00
5141395.36	0.25
5141395.85	0.00
5141579.19	0.25
5141579.68	0.00
5141772.78	0.25
5141773.92	0.00
5141942.45	0.25
5141942.94	0.00
5142309.56	0.25
5142312.18	0.00
5142454.55	0.25
5142455.09	0.00
5142490.64	0.25
5142499.71	0.00
5142542.66	0.25
5142545.40	0.00
5142615.28	0.25
5142615.88	0.00
5142720.67	0.25
5142721.11	0.00
5142788.72	0.25
5142789.19	0.00
5142847.46	0.25
5142847.90	0.00
5142864.11	0.25
5142867.43	0.00
5142919.20	0.25
5142919.76	0.00
5142976.60	0.25
5142977.06	0.00
5143030.89	0.25
5143031.37	0.00
5143192.51	0.25
5143219.32	0.00
5143227.81	0.25
5143230.27	0.00
5143403.36	0.25
5143403.90	0.00
5143527.02	0.25
5143529.34	0.00
5147715.91	0.25
5147723.27	0.00
5147827.69	0.25
5147828.83	0.00
5147842.59	0.25
5147845.69	0.00
5147870.77	0.25
5147879.82	0.00
5148051.29	0.25
5148051.91	0.00
5148110.68	0.25
5148113.21	0.00
5148186.11	0.25
5148188.72	0.00
5148537.67	0.25
5148538.25	0.00
5148544.93	0.25
5148556.81	0.50
5148556.78	0.25
5148557.38	0.00
5148651.21	0.25
5148651.69	0.00
5148720.13	0.25
