time	count
0.00	0.00
5075921.55	1.00
5076735.17	0.00
5076829.86	1.00
5077506.39	0.00
5077578.02	1.00
5078937.50	0.00
5083424.62	1.00
5083625.57	0.00
5083671.85	1.00
5083731.99	0.00
5083762.37	1.00
5084884.02	0.00
5084933.90	1.00
5084954.67	0.00
5084989.09	1.00
5084997.02	0.00
5085026.78	1.00
5085033.88	0.00
5085067.26	1.00
5085074.26	0.00
5085112.53	1.00
5086367.00	0.00
5086413.92	1.00
5086467.19	0.00
5086503.84	1.00
5086599.17	0.00
5086636.62	1.00
5087623.81	0.00
5087675.96	1.00
5087785.57	0.00
5087822.64	1.00
5097186.22	0.00
5097237.79	1.00
5097288.32	0.00
5097320.31	1.00
5098595.65	0.00
5098636.42	1.00
5098665.27	0.00
5098696.63	1.00
5098736.98	0.00
5098769.19	1.00
5099124.91	0.00
5099167.04	1.00
5099180.23	0.00
5099211.12	1.00
5099218.34	0.00
5099248.35	1.00
5099255.92	0.00
5099283.91	1.00
5099309.73	0.00
5099339.97	1.00
5099999.05	0.00
5100046.51	1.00
5100075.52	0.00
5100112.17	1.00
5100162.93	0.00
5103908.78	1.00
5105533.03	0.00
5105562.74	1.00
5106493.73	0.00
5109368.25	1.00
5109372.24	0.00
5109422.47	1.00
5109942.72	0.00
5109985.41	1.00
5110392.28	0.00
5110428.07	1.00
5110561.99	0.00
5110593.11	1.00
5110724.24	0.00
5110752.27	1.00
5110968.34	0.00
5110998.79	1.00
5111044.88	0.00
5111084.28	1.00
5111111.61	0.00
5111160.21	1.00
5111183.59	0.00
5111213.18	1.00
5111248.58	0.00
5111278.15	1.00
5111674.18	0.00
5111701.55	1.00
5111868.82	0.00
5111910.99	1.00
5111921.99	0.00
5111956.74	1.00
5112066.53	0.00
5112110.45	1.00
5112119.15	0.00
5112150.61	1.00
5112181.43	0.00
5112212.76	1.00
5112260.26	0.00
5112292.36	1.00
5112454.02	0.00
5112492.34	1.00
5112540.34	0.00
5112572.34	1.00
5112662.58	0.00
5112693.99	1.00
5113008.37	0.00
5113149.59	1.00
5113159.49	0.00
5113169.58	1.00
5113294.53	0.00
5113394.52	1.00
5113513.56	0.00
5113548.99	1.00
5113588.70	0.00
5113617.75	1.00
5113687.26	0.00
5113718.60	1.00
5113923.53	0.00
5114062.67	1.00
5114077.47	0.00
5114092.31	1.00
5114178.17	0.00
5114213.79	1.00
5114808.00	0.00
5114848.39	1.00
5114877.00	0.00
5114907.63	1.00
5116252.60	0.00
5116292.96	1.00
5116340.05	0.00
5116371.99	1.00
5116437.88	0.00
5116470.51	1.00
5117591.92	0.00
5117634.21	1.00
5117698.57	0.00
5117732.33	1.00
5117783.81	0.00
5117815.69	1.00
5117863.77	0.00
5117896.24	1.00
5117951.41	0.00
5117988.44	1.00
5118189.42	0.00
5118228.69	1.00
5118781.33	0.00
5118833.24	1.00
5118915.49	0.00
5118971.13	1.00
5119212.88	0.00
5119233.46	1.00
5119642.87	0.00
5119680.27	1.00
5119695.09	0.00
5119737.19	1.00
5120515.98	0.00
5120553.44	1.00
5120614.58	0.00
5120645.05	1.00
5120694.98	0.00
5120723.84	1.00
5120745.44	0.00
5120774.34	1.00
5120785.37	0.00
5120814.03	1.00
5120827.93	0.00
5120855.33	1.00
5120867.91	0.00
5120894.53	1.00
5122250.77	0.00
5122296.51	1.00
5122410.71	0.00
5122442.52	1.00
5122686.01	0.00
5122721.69	1.00
5122906.64	0.00
5122917.46	1.00
5123118.31	0.00
5123159.62	1.00
5123172.26	0.00
5123205.13	1.00
5123403.42	0.00
5123414.35	1.00
5123779.19	0.00
5123821.60	1.00
5123834.89	0.00
5123870.95	1.00
5124053.57	0.00
5124063.64	1.00
5124191.49	0.00
5124237.68	1.00
5124248.44	0.00
5124281.30	1.00
5124554.98	0.00
5124596.25	1.00
5124716.51	0.00
5124726.55	1.00
5124794.50	0.00
5124830.11	1.00
5124849.32	0.00
5124881.03	1.00
