time	count
0.00	0.00
25532.60	0.25
25548.66	0.00
25603.70	0.25
25604.71	0.00
25966.41	0.25
25983.48	0.50
26015.64	0.25
45313.84	0.50
45316.64	0.25
45344.95	0.50
45353.93	0.25
45356.03	0.50
45356.44	0.25
45401.03	0.50
45407.89	0.25
45546.35	0.50
45562.50	0.25
45564.89	0.50
45566.12	0.75
45566.53	0.50
45579.90	0.75
45580.33	0.50
45587.40	0.25
45595.20	0.50
45599.29	0.25
45600.87	0.50
45601.54	0.25
45642.52	0.00
45904.98	0.25
45905.43	0.00
45931.66	0.25
45932.39	0.00
45970.44	0.25
45978.59	0.00
45980.99	0.25
45981.71	0.00
45996.57	0.25
45997.60	0.00
46011.05	0.25
46011.72	0.00
46024.68	0.25
46025.39	0.00
46045.00	0.25
46045.66	0.00
46064.57	0.25
46065.17	0.00
46087.60	0.25
46094.07	0.00
46701.32	0.25
46706.56	0.00
46891.06	0.25
46891.38	0.00
47288.74	0.25
47304.63	0.50
47314.31	0.25
47328.66	0.50
47329.18	0.25
47612.47	0.50
47612.98	0.25
47625.95	0.50
47626.36	0.25
47714.46	0.50
47714.84	0.25
47723.22	0.50
47723.88	0.25
278452.91	0.00
278709.26	0.25
278713.29	0.00
353059.19	0.25
353064.71	0.00
353286.41	0.25
353287.17	0.00
353334.63	0.25
353423.01	0.00
353602.09	0.25
353604.47	0.00
353892.64	0.25
353896.04	0.00
354176.17	0.25
354185.00	0.00
354778.58	0.25
354779.10	0.00
354821.59	0.25
354822.17	0.00
355331.18	0.25
355343.22	0.00
355609.74	0.25
355610.20	0.00
355886.81	0.25
355888.99	0.00
355971.22	0.25
355972.00	0.00
356007.71	0.25
356009.86	0.00
356025.64	0.25
356026.65	0.00
356064.82	0.25
356066.26	0.00
356081.59	0.25
356082.44	0.00
356114.54	0.25
356115.67	0.00
356184.60	0.25
356187.77	0.00
356205.79	0.25
356206.99	0.00
356229.53	0.25
356230.47	0.00
356272.07	0.25
356284.11	0.50
356292.93	0.25
356293.85	0.00
356356.20	0.25
356368.83	0.50
356369.32	0.25
356412.42	0.50
356413.29	0.25
356430.17	0.50
356430.65	0.25
356445.64	0.50
356446.13	0.25
