time	count
0.00	0.00
71199.27	1.00
71297.12	0.00
74985.17	1.00
75015.41	0.00
75268.31	1.00
75291.34	0.00
75675.23	1.00
75699.61	0.00
76267.64	1.00
76294.45	0.00
78615.05	1.00
78638.28	0.00
78850.11	1.00
78874.89	0.00
80065.72	1.00
80088.60	0.00
80107.58	1.00
80127.21	0.00
82284.62	1.00
82297.02	0.00
83059.70	1.00
83080.17	0.00
83922.41	1.00
83941.15	0.00
84829.76	1.00
84850.34	0.00
86986.10	1.00
87010.39	0.00
87245.54	1.00
87263.54	0.00
88263.18	1.00
88283.43	0.00
88970.61	1.00
88992.73	0.00
89262.80	1.00
89281.01	0.00
89604.53	1.00
89626.75	0.00
89839.24	1.00
89860.41	0.00
91041.26	1.00
91076.81	0.00
92512.86	1.00
92532.72	0.00
93393.72	1.00
93411.09	0.00
93704.20	1.00
93724.26	0.00
93996.27	1.00
94018.63	0.00
94608.82	1.00
94630.11	0.00
95439.79	1.00
95462.56	0.00
95777.93	1.00
95794.97	0.00
96067.67	1.00
96084.46	0.00
97019.36	1.00
97043.48	0.00
97580.29	1.00
97599.95	0.00
97990.00	1.00
98006.39	0.00
98306.31	1.00
98330.74	0.00
99257.78	1.00
99275.79	0.00
99672.34	1.00
99688.63	0.00
100001.30	1.00
100027.46	0.00
100375.18	1.00
100390.93	0.00
100602.42	1.00
100619.20	0.00
100800.16	1.00
100814.24	0.00
100993.84	1.00
101009.15	0.00
101943.15	1.00
101982.91	0.00
103490.35	1.00
103503.80	0.00
104366.78	1.00
104383.78	0.00
104659.73	1.00
104680.36	0.00
104961.00	1.00
104984.59	0.00
105750.84	1.00
105777.14	0.00
106390.99	1.00
106413.45	0.00
106734.93	1.00
106752.96	0.00
107022.72	1.00
107043.05	0.00
107960.91	1.00
107982.21	0.00
108513.81	1.00
108534.29	0.00
108915.62	1.00
108931.35	0.00
109222.37	1.00
109249.15	0.00
110141.51	1.00
110155.36	0.00
110525.37	1.00
110540.37	0.00
110824.51	1.00
110849.40	0.00
111206.02	1.00
111226.59	0.00
111427.91	1.00
111444.12	0.00
111629.76	1.00
111647.38	0.00
111812.10	1.00
111829.84	0.00
112603.27	1.00
112633.17	0.00
