time	count
0.00	0.00
26184.33	0.25
26201.15	0.00
26258.81	0.25
26259.85	0.00
26597.59	0.25
26612.17	0.50
26639.09	0.25
27732.49	0.50
27733.18	0.25
27765.99	0.50
27769.60	0.25
27812.55	0.50
27821.06	0.25
27956.70	0.50
27957.16	0.25
27973.76	0.50
27977.82	0.25
27981.26	0.50
27981.75	0.25
27983.89	0.50
27984.26	0.25
27998.81	0.50
27999.37	0.25
28025.34	0.00
28274.08	0.25
28276.18	0.00
28295.54	0.25
28296.31	0.00
28329.85	0.25
28330.71	0.00
28353.37	0.25
28359.56	0.00
28400.79	0.25
28401.74	0.00
28421.35	0.25
28421.84	0.00
28467.19	0.25
28468.53	0.00
28483.56	0.25
28484.73	0.00
28496.98	0.25
28497.43	0.00
28511.60	0.25
28512.59	0.00
28526.98	0.25
28527.83	0.00
28549.22	0.25
28559.08	0.00
29218.92	0.25
29221.42	0.00
29426.54	0.25
29426.95	0.00
29871.17	0.25
29888.55	0.50
29892.85	0.25
29908.94	0.50
29913.76	0.25
30183.24	0.50
30183.83	0.25
30197.30	0.50
30197.80	0.25
30265.15	0.50
30265.59	0.25
30288.96	0.50
30328.64	0.25
32451.70	0.00
32779.66	0.25
32782.96	0.00
33041.96	0.25
33043.84	0.00
33062.04	0.25
33062.34	0.50
33062.52	0.25
33062.99	0.00
33090.86	0.25
33091.66	0.00
33099.10	0.25
33119.99	0.50
33124.54	0.25
33151.49	0.00
33212.77	0.25
33213.12	0.00
33232.04	0.25
33233.52	0.00
33258.10	0.25
33258.90	0.00
33276.40	0.25
33291.05	0.00
33304.76	0.25
33305.29	0.00
33344.44	0.25
33345.04	0.50
33345.22	0.25
33345.27	0.00
33372.24	0.25
33373.36	0.00
33390.97	0.25
33394.12	0.00
33407.82	0.25
33409.03	0.00
33423.37	0.25
33425.53	0.00
33431.14	0.25
33432.08	0.00
33463.67	0.25
33465.07	0.00
33480.79	0.25
33481.42	0.00
33511.08	0.25
33512.04	0.00
33564.72	0.25
33576.37	0.00
33597.29	0.25
33598.65	0.00
33617.45	0.25
33618.26	0.00
33651.13	0.25
33657.89	0.50
33658.95	0.25
33674.10	0.00
33726.07	0.25
33734.58	0.50
33735.06	0.25
33774.24	0.50
33774.75	0.25
33796.80	0.50
33797.31	0.25
33812.74	0.50
33813.19	0.25
33832.46	0.50
33837.97	0.25
33843.32	0.50
33843.75	0.25
33866.41	0.50
33866.77	0.25
33885.79	0.00
33915.13	0.25
33916.31	0.00
33925.69	0.25
33935.29	0.50
33935.81	0.25
33940.62	0.00
33951.18	0.25
33951.90	0.00
33969.64	0.25
33970.51	0.00
34007.08	0.25
34011.93	0.00
34087.44	0.25
34090.10	0.00
34177.14	0.25
34178.74	0.00
34210.98	0.25
34212.07	0.00
34229.92	0.25
34230.68	0.00
34245.71	0.25
34246.54	0.00
34271.65	0.25
34272.14	0.00
34406.46	0.25
34412.03	0.00
34446.23	0.25
34455.42	0.50
34455.86	0.25
34457.62	0.00
34466.11	0.25
34467.16	0.00
34484.38	0.25
34487.55	0.00
34516.06	0.25
34517.20	0.00
34760.60	0.25
34791.57	0.50
34795.72	0.25
34831.53	0.50
34831.93	0.25
34854.28	0.50
34854.77	0.25
34905.00	0.50
34905.42	0.25
34919.52	0.00
34933.06	0.25
34937.51	0.00
35045.01	0.25
35046.03	0.00
35072.46	0.25
35073.81	0.00
35100.33	0.25
35101.27	0.00
35156.40	0.25
35157.78	0.00
35172.52	0.25
35172.98	0.00
35215.56	0.25
35216.44	0.00
35241.86	0.25
35247.92	0.50
35248.41	0.25
35258.89	0.00
35275.70	0.25
35276.63	0.00
35308.22	0.25
35309.08	0.00
35335.32	0.25
35336.17	0.00
35367.25	0.25
35367.93	0.00
35394.99	0.25
35399.69	0.00
35403.25	0.25
35403.63	0.00
35426.40	0.25
35426.84	0.00
35455.19	0.25
35455.50	0.00
35532.93	0.25
35534.10	0.00
35561.40	0.25
35563.49	0.00
35720.82	0.25
35722.36	0.00
35742.10	0.25
35743.03	0.00
35758.49	0.25
35765.26	0.00
35776.36	0.25
35776.88	0.00
35806.68	0.25
35807.11	0.00
35807.79	0.25
35812.19	0.00
35875.25	0.25
35876.16	0.00
35916.12	0.25
35920.13	0.50
35920.59	0.25
35949.30	0.50
35949.71	0.25
36001.59	0.50
36002.16	0.25
36023.63	0.00
36047.71	0.25
36048.49	0.00
36074.04	0.25
36074.82	0.00
36234.96	0.25
36235.40	0.00
36351.51	0.25
36361.28	0.00
36381.43	0.25
36382.68	0.00
36397.17	0.25
36397.72	0.00
36414.90	0.25
36415.57	0.00
36432.42	0.25
36433.01	0.00
36455.12	0.25
36455.61	0.00
36483.80	0.25
36484.12	0.00
36556.42	0.25
36556.86	0.00
36575.19	0.25
36575.99	0.00
36594.21	0.25
36602.80	0.00
36634.19	0.25
36634.90	0.00
36650.32	0.25
36650.91	0.00
36666.31	0.25
36666.94	0.00
36675.83	0.25
36676.23	0.00
36695.10	0.25
36695.64	0.00
36710.31	0.25
36714.79	0.00
36718.89	0.25
36719.19	0.00
36736.41	0.25
36747.78	0.00
36751.44	0.25
36752.04	0.00
36766.29	0.25
36767.09	0.00
36782.59	0.25
36783.69	0.00
36830.63	0.25
36831.00	0.00
36848.75	0.25
36849.07	0.00
36865.21	0.25
36865.52	0.00
36868.72	0.25
36869.23	0.00
36906.97	0.25
36912.05	0.00
36916.76	0.25
36917.18	0.00
36934.61	0.25
36934.93	0.00
36974.70	0.25
36975.47	0.00
36985.90	0.25
36997.40	0.00
37001.44	0.25
37002.13	0.00
37004.63	0.25
37004.96	0.00
37031.19	0.25
37035.70	0.00
37043.63	0.25
37059.24	0.50
37059.83	0.25
37063.76	0.50
37064.12	0.25
37071.23	0.00
37080.90	0.25
37081.31	0.00
37114.57	0.25
37115.37	0.00
37131.52	0.25
37131.84	0.00
37159.56	0.25
37159.88	0.00
37175.24	0.25
37175.56	0.00
37250.64	0.25
37251.63	0.00
37280.31	0.25
37280.71	0.00
37306.18	0.25
37306.50	0.00
37323.54	0.25
37323.99	0.00
37405.65	0.25
37406.09	0.00
37430.25	0.25
37431.27	0.00
37448.64	0.25
37449.42	0.00
37493.38	0.25
37494.49	0.00
37527.35	0.25
37527.79	0.00
37550.13	0.25
37550.55	0.00
37568.95	0.25
37569.26	0.00
37570.96	0.25
37571.21	0.00
37605.90	0.25
37606.21	0.00
37622.55	0.25
37622.86	0.00
37638.85	0.25
37639.17	0.00
37655.60	0.25
37655.98	0.00
37688.35	0.25
37689.06	0.00
37731.29	0.25
37766.16	0.50
37766.58	0.25
37799.07	0.50
37803.93	0.25
37828.88	0.00
37831.97	0.25
37832.75	0.00
37876.08	0.25
37876.90	0.00
37907.25	0.25
37916.87	0.50
37917.37	0.25
37930.70	0.50
37931.07	0.25
37946.09	0.50
37946.50	0.25
37959.06	0.50
37959.41	0.25
37976.41	0.50
37976.72	0.25
37989.60	0.50
37993.72	0.25
37996.09	0.50
37996.38	0.25
38011.61	0.50
38012.03	0.25
38072.98	0.50
38073.22	0.25
38073.84	0.50
38074.15	0.25
38086.42	0.50
38086.66	0.25
38156.64	0.50
38156.78	0.75
38156.99	0.50
38157.19	0.25
38163.20	0.00
38172.86	0.25
38175.61	0.50
38176.85	0.25
38177.03	0.00
38260.87	0.25
38264.47	0.00
38291.21	0.25
38292.14	0.00
38346.38	0.25
38346.71	0.00
38415.39	0.25
38417.62	0.00
38432.01	0.25
38433.30	0.00
38457.14	0.25
38458.00	0.00
38476.70	0.25
38480.18	0.00
38506.51	0.25
38506.83	0.00
38522.31	0.25
38522.63	0.00
38536.55	0.25
38536.85	0.00
38553.79	0.25
38554.70	0.00
38583.16	0.25
38585.22	0.50
38586.27	0.25
38605.27	0.50
38605.51	0.25
38644.90	0.50
38645.43	0.25
38669.23	0.50
38669.75	0.25
38678.88	0.00
38683.77	0.25
38684.29	0.00
38687.58	0.25
38690.25	0.00
38696.95	0.25
38704.79	0.50
38705.25	0.25
38707.48	0.00
38719.93	0.25
38720.78	0.00
38736.19	0.25
38736.56	0.00
38808.27	0.25
38809.29	0.00
38839.82	0.25
38841.60	0.00
38866.97	0.25
38879.21	0.00
38893.14	0.25
38893.50	0.00
38911.04	0.25
38911.36	0.00
38927.23	0.25
38927.57	0.00
38961.49	0.25
38961.79	0.00
38995.37	0.25
38995.75	0.00
39010.69	0.25
39011.00	0.00
39016.00	0.25
39016.18	0.00
39029.65	0.25
39030.14	0.00
39064.37	0.25
39065.43	0.00
39079.36	0.25
39080.06	0.00
39097.05	0.25
39097.88	0.00
39111.72	0.25
39112.45	0.00
39128.61	0.25
39133.25	0.00
39138.74	0.25
39139.03	0.00
39143.59	0.25
39143.73	0.00
39157.03	0.25
39157.76	0.00
39175.60	0.25
39176.04	0.00
39193.78	0.25
39194.10	0.00
39258.93	0.25
39259.16	0.00
39282.50	0.25
39328.41	0.50
39332.47	0.25
39353.62	0.00
39382.86	0.25
39383.74	0.00
39428.66	0.25
39433.29	0.00
39453.78	0.25
39454.49	0.00
39480.95	0.25
39481.67	0.00
39506.81	0.25
39507.17	0.00
39523.77	0.25
39524.12	0.00
39547.86	0.25
39548.84	0.00
39566.33	0.25
39567.07	0.00
39628.33	0.25
39628.71	0.00
39629.24	0.25
39630.00	0.50
39630.58	0.25
39654.32	0.50
39654.84	0.25
39668.42	0.50
39669.19	0.25
39728.85	0.00
39738.33	0.25
39738.82	0.00
39785.28	0.25
39788.87	0.00
39828.13	0.25
39830.50	0.00
39846.85	0.25
39848.12	0.00
39867.35	0.25
39870.68	0.00
39893.54	0.25
39894.46	0.00
39922.36	0.25
39922.68	0.00
39938.63	0.25
39938.94	0.00
39950.41	0.25
39951.16	0.00
39966.64	0.25
39966.99	0.00
