time	count
0.00	0.00
5070244.60	0.25
5070473.32	0.00
5070937.25	0.25
5070942.08	0.00
5072178.85	0.25
5072242.53	0.50
5072474.28	0.25
5077115.27	0.50
5077188.36	0.75
5077200.98	0.50
5077286.66	0.25
5077436.92	0.50
5077476.48	0.25
5078243.15	0.50
5078254.45	0.25
5078306.51	0.50
5078309.54	0.25
5078346.12	0.50
5078367.33	0.25
5078388.57	0.50
5078391.71	0.25
5078425.60	0.50
5078428.21	0.25
5078652.62	0.00
5079946.44	0.25
5079977.09	0.00
5080041.58	0.25
5080044.84	0.00
5080164.54	0.25
5080167.21	0.00
5080387.33	0.25
5080396.36	0.00
5080527.76	0.25
5080530.72	0.00
5084415.57	0.25
5084482.70	0.00
5085944.69	0.25
5085945.68	0.00
5088941.03	0.25
5088995.00	0.50
5089033.26	0.25
5089079.11	0.50
5089092.14	0.25
5090312.28	0.50
5090324.53	0.25
5090391.09	0.50
5090403.73	0.25
5091021.59	0.50
5091032.78	0.25
5096353.82	0.00
5097231.45	0.25
5097240.37	0.00
5101593.22	0.25
5101595.66	0.00
5102224.06	0.25
5102229.92	0.00
5102672.88	0.25
5102676.05	0.00
5102849.09	0.25
5102851.79	0.00
5103017.79	0.25
5103020.90	0.00
5103190.50	0.25
5103194.67	0.00
5106251.57	0.25
5106261.74	0.00
5106329.44	0.25
5106352.90	0.00
5106394.25	0.25
5106396.56	0.00
5106465.27	0.25
5106470.82	0.00
5106888.54	0.25
5106889.72	0.00
5106920.34	0.25
5106923.61	0.00
5106971.81	0.25
5106974.17	0.00
5107098.58	0.25
5107102.37	0.00
5107131.21	0.25
5107157.53	0.50
5107170.68	0.25
5107343.77	0.50
5107354.45	0.25
5107401.22	0.50
5107405.08	0.25
5107538.33	0.00
5107714.01	0.25
5107716.63	0.00
5107807.90	0.25
5107817.49	0.00
5107880.84	0.25
5107883.37	0.00
5107944.92	0.25
5107947.58	0.00
5108006.84	0.25
5108009.39	0.00
5108080.39	0.25
5108090.21	0.00
5108187.03	0.25
5108189.46	0.00
5108245.19	0.25
5108247.94	0.00
5108283.03	0.25
5108354.82	0.50
5108357.20	0.25
5108492.20	0.00
5108630.10	0.25
5108637.06	0.00
5108706.67	0.25
5108709.14	0.00
5108827.63	0.25
5108830.61	0.00
5109103.38	0.25
5109127.70	0.50
5109129.96	0.25
5109190.51	0.00
5109289.31	0.25
5109368.87	0.50
5109383.54	0.25
5109558.81	0.50
5109561.16	0.25
5109630.99	0.50
5109633.05	0.25
5109731.91	0.50
5109734.40	0.25
5109951.80	0.50
5109983.50	0.75
5110000.40	0.50
5110154.75	0.25
5110194.09	0.50
5110198.61	0.25
5110332.23	0.00
5111022.24	0.25
5111031.52	0.00
5111142.27	0.25
5111145.20	0.00
5111208.52	0.25
5111211.50	0.00
5111338.65	0.25
5111352.95	0.00
5111405.66	0.25
5111408.05	0.00
5111511.09	0.25
5111517.11	0.00
5112558.54	0.25
5112560.77	0.00
5112659.18	0.25
5112661.48	0.00
5112743.13	0.25
5112745.67	0.00
5112823.29	0.25
5112830.74	0.00
5112907.79	0.25
5112910.07	0.00
