time	count
0.00	0.00
5152993.75	1.00
5153242.28	0.00
5159029.13	1.00
5159170.59	0.00
5161326.59	1.00
5161438.63	0.00
5163131.91	1.00
5163251.29	0.00
5164648.18	1.00
5164699.17	0.00
5169245.72	1.00
5169324.65	0.00
5172867.51	1.00
5172928.02	0.00
5174234.34	1.00
5174342.28	0.00
5175580.01	1.00
5175623.23	0.00
5177112.77	1.00
5177161.26	0.00
5181502.69	1.00
5181636.25	0.00
5185031.40	1.00
5185160.22	0.00
5186401.51	1.00
5186525.12	0.00
5187770.96	1.00
5187890.01	0.00
5189291.10	1.00
5189407.59	0.00
5193593.48	1.00
5193718.67	0.00
