time	count
0.00	0.00
24928.69	1.00
25128.05	0.00
25156.23	1.00
25221.69	0.00
25237.98	1.00
25468.70	0.00
26746.97	1.00
26786.72	0.00
26811.55	1.00
26821.33	0.00
26842.70	1.00
26999.16	0.00
27010.05	1.00
27015.51	0.00
27023.83	1.00
27024.63	0.00
27027.96	1.00
27028.56	0.00
27036.49	1.00
27037.19	0.00
27041.78	1.00
27299.91	0.00
27317.13	1.00
27325.55	0.00
27336.56	1.00
27344.20	0.00
27355.08	1.00
27361.04	0.00
27377.08	1.00
28489.12	0.00
28501.59	1.00
28520.08	0.00
28527.79	1.00
28795.71	0.00
28807.20	1.00
28811.16	0.00
28820.22	1.00
28916.29	0.00
28930.42	1.00
28932.83	0.00
28942.83	1.00
28947.56	0.00
222124.94	1.00
222312.30	0.00
262090.96	1.00
269854.51	0.00
269878.37	1.00
276981.86	0.00
276999.60	1.00
279693.59	0.00
279707.17	1.00
282021.28	0.00
282036.20	1.00
282067.18	0.00
282073.51	1.00
282077.03	0.00
340336.21	1.00
340337.49	0.00
340350.18	1.00
340386.90	0.00
340407.78	1.00
340964.81	0.00
340980.38	1.00
341549.52	0.00
341561.53	1.00
342021.10	0.00
342033.08	1.00
342394.90	0.00
342405.92	1.00
342500.35	0.00
342531.55	1.00
342537.10	0.00
342550.54	1.00
342579.92	0.00
342592.69	1.00
342634.45	0.00
342650.48	1.00
342658.93	0.00
342669.86	1.00
342680.61	0.00
342696.16	1.00
342728.98	0.00
342772.73	1.00
342774.74	0.00
342789.81	1.00
342819.76	0.00
342842.68	1.00
342852.97	0.00
342862.77	1.00
342866.48	0.00
342873.39	1.00
342881.00	0.00
342890.07	1.00
342913.22	0.00
342948.68	1.00
342949.65	0.00
342958.56	1.00
342965.14	0.00
343001.80	1.00
343087.41	0.00
343097.33	1.00
343118.02	0.00
343132.50	1.00
343156.95	0.00
343172.09	1.00
343174.72	0.00
343188.60	1.00
343204.96	0.00
343220.46	1.00
343224.12	0.00
343237.67	1.00
343246.36	0.00
343258.53	1.00
343262.40	0.00
343271.41	1.00
343277.65	0.00
343289.98	1.00
343441.19	0.00
343454.67	1.00
343458.72	0.00
343471.15	1.00
343473.82	0.00
343487.97	1.00
343490.68	0.00
343501.74	1.00
343504.86	0.00
343520.58	1.00
343541.85	0.00
343556.39	1.00
343612.31	0.00
343624.42	1.00
343646.52	0.00
343662.92	1.00
344570.12	0.00
344591.36	1.00
344635.32	0.00
344648.67	1.00
344770.16	0.00
344784.66	1.00
344811.31	0.00
344822.39	1.00
344830.21	0.00
344844.56	1.00
344846.23	0.00
344858.20	1.00
344862.02	0.00
344873.82	1.00
344874.58	0.00
344888.03	1.00
344889.44	0.00
344902.87	1.00
344904.38	0.00
344916.22	1.00
344917.31	0.00
344928.44	1.00
345155.54	0.00
345168.35	1.00
345188.00	0.00
345195.95	1.00
345227.27	0.00
345237.80	1.00
345291.39	0.00
345294.65	1.00
345297.24	0.00
345299.14	1.00
345316.27	0.00
345326.26	1.00
345403.21	0.00
345412.24	1.00
345417.33	0.00
345429.55	1.00
345431.79	0.00
345440.14	1.00
345441.61	0.00
345445.99	1.00
345447.23	0.00
345459.39	1.00
345470.70	0.00
345481.94	1.00
345544.35	0.00
345553.22	1.00
345559.78	0.00
345573.68	1.00
345652.68	0.00
345654.47	1.00
345654.83	0.00
345656.47	1.00
345658.15	0.00
345667.31	1.00
345668.82	0.00
345675.09	1.00
345676.10	0.00
345681.67	1.00
345684.95	0.00
346151.58	1.00
346152.34	0.00
346164.98	1.00
346216.89	0.00
346228.10	1.00
346297.02	0.00
346315.02	1.00
346317.56	0.00
346327.76	1.00
346329.38	0.00
346338.79	1.00
346339.76	0.00
346348.68	1.00
346349.40	0.00
346357.16	1.00
346369.06	0.00
346377.24	1.00
346378.05	0.00
346385.03	1.00
346387.14	0.00
346395.89	1.00
346397.10	0.00
346407.16	1.00
346410.13	0.00
346420.41	1.00
346422.13	0.00
346431.52	1.00
346432.44	0.00
346440.71	1.00
346441.67	0.00
346446.46	1.00
346447.42	0.00
346453.79	1.00
346454.49	0.00
346463.93	1.00
346476.58	0.00
346478.15	1.00
346717.65	0.00
346759.94	1.00
346760.47	0.00
346770.43	1.00
346792.08	0.00
