level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
4	6	35624.25	35640.881	35828.294	#ff0008	1.0	Deferred Enqueue Task	1					1444
4	5	35826.593	35855.745	35924.862	#fdff00	1.0	Scheduler	0					2004
4	6	35921.985	35935.576	36177.854	#cdff00	1.0	Task Physical Dependence Analysis	1					2005
4	6	37413.047	37429.206	37469.093	#0069ff	1.0	Logical Dependence Analysis	3					1445
4	5	37465.832	37485.726	37497.4	#333399	1.0	Deferred Ready Trigger	3					1446
4	6	37497.062	37514.478	37668.554	#00ff63	1.0	Operation Physical Dependence Analysis	3					1447
4	6	37644.603	37684.795	37690.066	#ff9b00	1.0	Tighten Index Space	3					1448
4	6	37645.296	37701.364	37702.366	#ff9b00	1.0	Tighten Index Space	3					1449
4	6	37645.432	37713.456	37714.727	#ff9b00	1.0	Tighten Index Space	3					1450
4	6	37645.555	37734.064	37734.913	#ff9b00	1.0	Tighten Index Space	3					1451
4	5	37568.481	37746.267	37990.95	#0069ff	1.0	Logical Dependence Analysis	4					51
4	5	37927.678	38010.842	38020.78	#333399	1.0	Deferred Ready Trigger	4					52
4	5	38020.283	38032.835	38042.79	#fdff00	1.0	Scheduler	0					54
4	6	38009.599	38066.29	38089.99	#0069ff	1.0	Logical Dependence Analysis	7					55
4	6	37659.793	38103.926	38108.921	#d0ff00	1.0	Prepipeline Stage	5					56
4	4	38124.42	38124.42	38686.523	#cdff00	1.0	Task Physical Dependence Analysis	4					1452
4	4	38686.523	38686.523	38713.241	#cdff00	0.15	Task Physical Dependence Analysis (waiting)	4					1452
4	4	38713.241	38713.241	38717.538	#cdff00	0.45	Task Physical Dependence Analysis (ready)	4					1452
4	4	38717.538	38717.538	38869.387	#cdff00	1.0	Task Physical Dependence Analysis	4					1452
4	4	38869.387	38869.387	38871.641	#cdff00	0.15	Task Physical Dependence Analysis (waiting)	4					1452
4	4	38871.641	38871.641	38875.382	#cdff00	0.45	Task Physical Dependence Analysis (ready)	4					1452
4	4	38875.382	38875.382	39236.49	#cdff00	1.0	Task Physical Dependence Analysis	4					1452
3	6	38269.907	38269.907	38894.725	#bb00ff	1.0	Mapper Call map_task for 4	4					1305
4	6	39185.749	39249.63	39259.817	#333399	1.0	Deferred Ready Trigger	5					1453
4	5	39259.317	39271.166	39515.295	#00ff63	1.0	Operation Physical Dependence Analysis	5					1454
4	6	39508.274	39526.227	39530.675	#333399	1.0	Deferred Ready Trigger	6					1455
4	5	39530.376	39543.75	39666.117	#00ff63	1.0	Operation Physical Dependence Analysis	6					1456
4	6	39662.188	39684.581	39687.9	#333399	1.0	Deferred Ready Trigger	7					1457
4	6	39687.618	39700.814	39707.218	#00ff63	1.0	Operation Physical Dependence Analysis	7					1458
4	6	41692.812	41692.812	41703.787	#FFC0CB	1.0	ProfTask <4>						1307
4	5	41697.226	41707.775	41820.155	#006600	1.0	Post-Task Execution	4					57
4	6	42333.203	42333.203	42333.812	#FFC0CB	1.0	ProfTask <5>						1309
4	5	42345.886	42351.269	42361.077	#009900	1.0	Deferred Commit	5					58
4	6	42351.119	42370.794	42470.649	#ff9b00	1.0	Tighten Index Space	5					59
4	4	42351.579	42480.858	42559.423	#ff9b00	1.0	Tighten Index Space	5					60
4	3	42351.827	42572.119	42605.61	#ff9b00	1.0	Tighten Index Space	5					61
4	2	42352.026	42616.985	42651.763	#ff9b00	1.0	Tighten Index Space	5					62
4	6	42916.888	42916.888	42917.198	#FFC0CB	1.0	ProfTask <6>						1311
4	6	42935.137	42935.137	42955.477	#006cff	1.0	Disjointness Test	1					70
4	6	42955.477	42955.477	43234.739	#006cff	0.15	Disjointness Test (waiting)	1					70
4	6	43234.739	43234.739	43240.727	#006cff	0.45	Disjointness Test (ready)	1					70
4	6	43240.727	43240.727	43241.779	#006cff	1.0	Disjointness Test	1					70
3	1	42933.041	42967.824	42973.944	#ff9b00	1.0	Tighten Index Space	6					1459
3	5	42933.263	42987.596	43013.967	#ff9b00	1.0	Tighten Index Space	6					63
3	4	42935.812	43028.054	43039.193	#ff9b00	1.0	Tighten Index Space	6					64
3	5	42936.102	43061.794	43069.353	#ff9b00	1.0	Tighten Index Space	6					65
3	2	43080.644	43080.644	43135.399	#0dff00	1.0	Index Space Independence Test	1					69
3	2	43135.399	43135.399	43207.321	#0dff00	0.15	Index Space Independence Test (waiting)	1					69
3	2	43207.321	43207.321	43212.58	#0dff00	0.45	Index Space Independence Test (ready)	1					69
3	2	43212.58	43212.58	43223.405	#0dff00	1.0	Index Space Independence Test	1					69
2	5	42932.616	43146.789	43149.315	#009900	1.0	Deferred Commit	6					66
2	3	42941.665	43168.094	43179.961	#009900	1.0	Deferred Commit	7					67
2	5	43166.641	43194.719	43195.872	#ff9b00	1.0	Tighten Index Space	1					68
4	1	42992.536	43269.307	43295.091	#0069ff	1.0	Logical Dependence Analysis	8					71
4	6	43293.618	43309.88	43316.507	#333399	1.0	Deferred Ready Trigger	8					72
4	6	43316.133	43328.621	43337.281	#fdff00	1.0	Scheduler	0					73
4	5	43336.732	43348.491	43379.144	#cdff00	1.0	Task Physical Dependence Analysis	8					2157
4	6	43409.969	43409.969	43414.875	#FFC0CB	1.0	ProfTask <8>						1313
4	6	43420.153	43427.922	43455.678	#006600	1.0	Post-Task Execution	8					1460
4	6	43471.738	43478.823	43492.225	#0069ff	1.0	Logical Dependence Analysis	9					1461
4	6	43491.303	43502.389	43508.277	#333399	1.0	Deferred Ready Trigger	9					1462
4	6	43507.965	43520.46	43526.856	#fdff00	1.0	Scheduler	0					1463
4	5	43526.333	43535.749	43557.169	#cdff00	1.0	Task Physical Dependence Analysis	9					2006
4	6	43592.452	43600.103	43682.835	#0069ff	1.0	Logical Dependence Analysis	10					74
4	5	43605.649	43709.886	43720.367	#006600	1.0	Post-Task Execution	9					75
4	5	43681.793	43732.338	43740.622	#333399	1.0	Deferred Ready Trigger	10					76
4	6	43696.921	43751.562	43790.563	#0069ff	1.0	Logical Dependence Analysis	11					77
4	5	43789.895	43804.377	43818.385	#333399	1.0	Deferred Ready Trigger	12					78
4	6	43817.896	43834.307	43853.141	#fdff00	1.0	Scheduler	0					79
4	4	43740.351	43867.99	43990.111	#00ff63	1.0	Operation Physical Dependence Analysis	10					80
4	6	43982.361	44002.48	44006.644	#fdff00	1.0	Scheduler	0					81
4	6	43986.591	44035.394	44041.922	#fdff00	1.0	Scheduler	0					82
4	6	43988.076	44059.266	44066.912	#fdff00	1.0	Scheduler	0					83
4	6	43989.535	44078.018	44084.896	#fdff00	1.0	Scheduler	0					84
4	5	43852.354	44097.782	44119.734	#cdff00	1.0	Task Physical Dependence Analysis	12					1464
4	4	44006.022	44131.742	44191.491	#cdff00	1.0	Task Physical Dependence Analysis	13					86
4	6	44168.022	44204.237	44225.22	#006600	1.0	Post-Task Execution	12					1465
4	5	44180.691	44240.359	44388.926	#e2ff00	1.0	Defer Task Perform Mapping	17					1466
4	6	44245.68	44392.656	44492.624	#0069ff	1.0	Logical Dependence Analysis	18					87
4	6	44400.552	44506.894	44508.036	#ff9b00	1.0	Tighten Index Space	17					89
4	4	44280.027	44526.029	44551.643	#00ff27	1.0	Refinement	17					90
4	6	44550.989	44563.451	44569.299	#00ff84	1.0	Defer Ray Trace Finish	17					91
4	6	44551.397	44584.838	44586.567	#00ff84	1.0	Defer Ray Trace Finish	17					92
4	6	44569.016	44601.052	44604.473	#ff0098	1.0	Finalize Equivalence Sets	17					93
4	6	44586.215	44615.499	44616.196	#ff0098	1.0	Finalize Equivalence Sets	17					94
4	6	44379.243	44633.473	44635.131	#00ff27	1.0	Refinement	17					95
4	6	44634.907	44651.495	44653.044	#00ff84	1.0	Defer Ray Trace Finish	17					96
4	6	44652.801	44666.614	44669.584	#ff0098	1.0	Finalize Equivalence Sets	17					97
4	5	44669.457	44681.672	44838.835	#e2ff00	1.0	Defer Task Perform Mapping	17					98
4	6	44838.616	44853.61	44873.384	#ff8c00	1.0	Defer Task Launch	17					2158
4	3	44041.398	44883.943	44901.986	#cdff00	1.0	Task Physical Dependence Analysis	14					1467
4	6	44911.803	44911.803	44971.166	#e2ff00	1.0	Defer Task Perform Mapping	21					2007
4	6	44971.166	44971.166	45022.267	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	21					2007
4	6	45022.267	45022.267	45024.894	#e2ff00	0.45	Defer Task Perform Mapping (ready)	21					2007
4	6	45024.894	45024.894	45042.012	#e2ff00	1.0	Defer Task Perform Mapping	21					2007
4	6	45042.012	45042.012	45131.166	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	21					2007
4	6	45131.166	45131.166	45132.83	#e2ff00	0.45	Defer Task Perform Mapping (ready)	21					2007
4	6	45132.83	45132.83	45192.964	#e2ff00	1.0	Defer Task Perform Mapping	21					2007
3	5	44976.112	44976.112	44976.945	#00ff27	1.0	Refinement	21					1471
3	5	44976.945	44976.945	45026.749	#00ff27	0.15	Refinement (waiting)	21					1471
3	5	45026.749	45026.749	45043.37	#00ff27	0.45	Refinement (ready)	21					1471
3	5	45043.37	45043.37	45043.621	#00ff27	1.0	Refinement	21					1471
3	5	45043.621	45043.621	45133.166	#00ff27	0.15	Refinement (waiting)	21					1471
3	5	45133.166	45133.166	45200.793	#00ff27	0.45	Refinement (ready)	21					1471
3	5	45200.793	45200.793	45204.446	#00ff27	1.0	Refinement	21					1471
2	2	44066.52	44980.116	44998.835	#cdff00	1.0	Task Physical Dependence Analysis	15					2159
2	3	45010.754	45013.912	45014.636	#ff9b00	1.0	Tighten Index Space	21					1468
2	4	44997.065	45053.006	45108.607	#e2ff00	1.0	Defer Task Perform Mapping	22					1469
2	4	45072.04	45118.052	45118.934	#ff9b00	1.0	Tighten Index Space	21					1470
4	6	45203.964	45212.941	45214.647	#00ff84	1.0	Defer Ray Trace Finish	21					1472
4	6	45204.24	45222.056	45223.175	#00ff84	1.0	Defer Ray Trace Finish	21					1473
4	6	45214.384	45231.933	45232.999	#ff0098	1.0	Finalize Equivalence Sets	21					1474
4	6	45200.302	45240.455	45241.396	#ff9b00	1.0	Tighten Index Space	21					1475
4	3	45068.704	45251.344	45265.482	#ff00f5	1.0	Defer Ray Trace	22					1476
4	5	45097.883	45274.449	45281.165	#00ff27	1.0	Refinement	22					1477
4	5	45280.754	45289.519	45293.74	#00ff84	1.0	Defer Ray Trace Finish	22					1478
4	5	45281.022	45303.15	45306.567	#00ff84	1.0	Defer Ray Trace Finish	21					1479
4	5	45293.146	45317.771	45318.319	#ff0098	1.0	Finalize Equivalence Sets	22					1480
4	5	45304.226	45325.875	45330.088	#ff0098	1.0	Finalize Equivalence Sets	21					1481
4	5	45157.629	45340.272	45341.313	#00ff27	1.0	Refinement	21					1482
4	5	45341.15	45350.085	45356.187	#00ff84	1.0	Defer Ray Trace Finish	21					1483
4	5	45355.912	45365.4	45370.994	#ff0098	1.0	Finalize Equivalence Sets	21					1484
4	5	45261.634	45380.502	45382.324	#00ff27	1.0	Refinement	22					1485
4	5	45382.176	45390.091	45391.695	#00ff84	1.0	Defer Ray Trace Finish	22					1486
4	5	45391.339	45400.297	45401.013	#ff0098	1.0	Finalize Equivalence Sets	22					1487
4	6	45413.279	45413.279	45428.411	#ff00f5	1.0	Defer Ray Trace	22					112
4	6	45428.411	45428.411	45626.131	#ff00f5	0.15	Defer Ray Trace (waiting)	22					112
4	6	45626.131	45626.131	45628.201	#ff00f5	0.45	Defer Ray Trace (ready)	22					112
4	6	45628.201	45628.201	45663.145	#ff00f5	1.0	Defer Ray Trace	22					112
4	6	45663.145	45663.145	45729.392	#ff00f5	0.15	Defer Ray Trace (waiting)	22					112
4	6	45729.392	45729.392	45733.263	#ff00f5	0.45	Defer Ray Trace (ready)	22					112
4	6	45733.263	45733.263	45786.562	#ff00f5	1.0	Defer Ray Trace	22					112
4	6	45786.562	45786.562	45874.498	#ff00f5	0.15	Defer Ray Trace (waiting)	22					112
4	6	45874.498	45874.498	45876.708	#ff00f5	0.45	Defer Ray Trace (ready)	22					112
4	6	45876.708	45876.708	45888.916	#ff00f5	1.0	Defer Ray Trace	22					112
4	6	45888.916	45888.916	45929.643	#ff00f5	0.15	Defer Ray Trace (waiting)	22					112
4	6	45929.643	45929.643	45934.126	#ff00f5	0.45	Defer Ray Trace (ready)	22					112
4	6	45934.126	45934.126	45954.272	#ff00f5	1.0	Defer Ray Trace	22					112
4	6	45954.272	45954.272	45994.785	#ff00f5	0.15	Defer Ray Trace (waiting)	22					112
4	6	45994.785	45994.785	45996.741	#ff00f5	0.45	Defer Ray Trace (ready)	22					112
4	6	45996.741	45996.741	46015.861	#ff00f5	1.0	Defer Ray Trace	22					112
4	6	46015.861	46015.861	46111.903	#ff00f5	0.15	Defer Ray Trace (waiting)	22					112
4	6	46111.903	46111.903	46113.742	#ff00f5	0.45	Defer Ray Trace (ready)	22					112
4	6	46113.742	46113.742	46127.862	#ff00f5	1.0	Defer Ray Trace	22					112
4	6	46127.862	46127.862	46180.871	#ff00f5	0.15	Defer Ray Trace (waiting)	22					112
4	6	46180.871	46180.871	46182.954	#ff00f5	0.45	Defer Ray Trace (ready)	22					112
4	6	46182.954	46182.954	46205.966	#ff00f5	1.0	Defer Ray Trace	22					112
4	6	46205.966	46205.966	46311.117	#ff00f5	0.15	Defer Ray Trace (waiting)	22					112
4	6	46311.117	46311.117	46313.084	#ff00f5	0.45	Defer Ray Trace (ready)	22					112
4	6	46313.084	46313.084	46372.354	#ff00f5	1.0	Defer Ray Trace	22					112
3	4	45429.833	45429.833	45612.451	#e2ff00	1.0	Defer Task Perform Mapping	21					103
3	4	45612.451	45612.451	45675.996	#e2ff00	0.15	Defer Task Perform Mapping (waiting)	21					103
3	4	45675.996	45675.996	45678.31	#e2ff00	0.45	Defer Task Perform Mapping (ready)	21					103
3	4	45678.31	45678.31	45702.547	#e2ff00	1.0	Defer Task Perform Mapping	21					103
2	3	45454.304	45614.448	45615.455	#ff9b00	1.0	Tighten Index Space	22					100
2	3	45647.612	45664.507	45665.164	#ff9b00	1.0	Tighten Index Space	21					102
3	4	45670.62	45715.322	45716.566	#ff9b00	1.0	Tighten Index Space	22					104
3	5	45522.579	45788.468	45844.785	#006600	1.0	Post-Task Execution	17					105
